facility_type,source,name,epoch_name,operator,country,lat,lon,geo_precision,power_mw_it,h100_equivalents,chip_types,users,energy_companies,capex_usd_bn,address,ref,city,utility,osm_id,matched_osm
traditional,osm,Equinix International Business Exchange SY1 Data Center,,Equinix,AU,-33.920788,151.188555,exact,,,,,,,,SY1,,,474805151,
traditional,osm,Equinix International Business Exchange SY3 Data Center,,Equinix,AU,-33.911672,151.192775,exact,,,,,,,,SY3,,,474805152,
traditional,osm,DigiCo SYD1,,DigiCo,AU,-33.87544,151.198056,exact,,,,,,,,SYD1,,,474805153,
traditional,osm,Fujitsu Western Sydney Data Centre,,Fujitsu,AU,-33.821853,150.92378,exact,,,,,,,,,,,474805155,
traditional,osm,Powertel Data Centre,,,AU,-33.864956,151.204461,exact,,,,,,,,,,,474805156,
traditional,osm,Optus Data Centre,,,AU,-33.878702,151.198784,exact,,,,,,,,,,,474805163,
traditional,osm,TPG Data Centre,,,AU,-33.863694,151.203644,exact,,,,,,,,,,,474805164,
traditional,osm,Southern Cross Cable Network Landing Station,,Southern Cross Cable Network,AU,-33.763655,151.27373,exact,,,,,,,,BRO,,,474805165,
traditional,osm,,,NHN,KR,37.889265,127.773597,exact,,,,,,,,,,,475111255,
traditional,osm,네이버데이터센터 각,,NHN,KR,37.8893,127.773838,exact,,,,,,,,,,,475112270,
traditional,osm,,,,US,38.802671,-104.521981,exact,,,,,,,,600,,,476609221,
traditional,osm,,,,RU,56.009706,37.149205,exact,,,,,,,,,Зеленоград,,477316370,
traditional,osm,Aire Canarias,,AIRE,ES,28.11872,-15.429133,exact,,,,,,,,,,,477747581,
traditional,osm,CTC Kobe,,CTC,JP,34.864251,135.214405,exact,,,,,,,,,,,478993292,
traditional,osm,,,,KR,34.77776,128.640974,exact,,,,,,,,,,,479733626,
traditional,osm,Siemens EDA - HDC / Data Center,,Siemens Digital Industries Software,US,45.318717,-122.76588,exact,,,,,,,,Juniper,Wilsonville,,480762078,
traditional,osm,,,Apple,DK,56.483256,9.573909,exact,,,,,,,,,,,481615983,
traditional,osm,Nexeren,,Nexeren,FR,45.903817,4.878977,exact,,,,,,,,,,,481746975,
traditional,osm,Equinix,,Equinix,ID,-6.237274,106.823126,exact,,,,,,,,,,,482217545,
traditional,osm,EDGE1,,Digital Edge Indonesia,ID,-6.239053,106.824514,exact,,,,,,,,,,,482360176,
traditional,osm,,,Equinix,NL,52.354194,4.961234,exact,,,,,,,,,,,482532123,
traditional,osm,Centre de Calcul de l’Université de Bourgogne,,,FR,47.314917,5.070888,exact,,,,,,,,,Dijon,,482853508,
traditional,osm,Aligned  DFW-01,,Aligned,US,33.009314,-96.676562,exact,,,,,,,,DFW-01,Plano,,483286527,
traditional,osm,Tierpoint Dallas-Allen,,,US,33.13791,-96.657329,exact,,,,,,,,,,,483307714,
traditional,osm,مايكروسوفت لبنان,,Microsoft,LB,33.9008,35.502084,exact,,,,,,,,,,,484728612,
traditional,osm,Yellowstone Data Center,,,ID,-6.21536,106.836919,exact,,,,,,,,,,,485764312,
traditional,osm,Digital Realty,,Digital Realty,AU,-37.781861,144.779304,exact,,,,,,,,MEL10,,,485850331,
traditional,osm,,,DXC Technology,US,30.0187,-95.863747,exact,,,,,,,,,,,487170215,
traditional,osm,Level3 Mendoza,,Lumen Technologies,AR,-32.929803,-68.809998,exact,,,,,,,,,Godoy Cruz,,487510946,
traditional,osm,Equinix ZRH5,,"Equinix, Inc.",CH,47.405793,8.46069,exact,,,,,,,,,Oberengstringen,,489130425,
traditional,osm,Bell Aliant PEI,,Bell Canada,CA,46.251024,-63.143674,exact,,,,,,,,,Charlottetown,,489387401,
traditional,osm,DataVita DV1,,DataVita,GB,55.834431,-3.952515,exact,,,,,,,,DV1,Airdrie,,490844969,
traditional,osm,Amazon IAD73,,Amazon Web Services,US,38.77798,-77.559099,exact,,,,,,,,IAD73,Manassas,NOVEC (co-op),490997243,
traditional,osm,Amazon IAD74,,Amazon Web Services,US,38.777437,-77.557891,exact,,,,,,,,IAD74,Manassas,NOVEC (co-op),490997244,
traditional,osm,H5 Data Center,,,US,41.506355,-81.683589,exact,,,,,,,,,Cleveland,,491914767,
traditional,osm,TPx Colocation Datacenter,,TPx Communications,US,33.707507,-117.844104,exact,,,,,,,,,Santa Ana,,492699069,
traditional,osm,,,,US,34.047915,-118.255569,exact,,,,,,,,,Los Angeles,,495115494,
traditional,osm,Cologix Jacksonville JAX1,,,US,30.33143,-81.662426,exact,,,,,,,,,,,497151852,
traditional,osm,Telehouse North Two,,Telehouse,GB,51.512105,-0.000547,exact,,,,,,,,,London,,497956675,
traditional,osm,Microsoft,,Microsoft,US,47.239487,-119.88741,exact,,,,,,,,,,,499403180,
traditional,osm,,,,US,47.238593,-119.864537,exact,,,,,,,,,,,499403698,
traditional,osm,,,,US,47.247545,-119.825507,exact,,,,,,,,,,,499403699,
traditional,osm,CyrusOne FRA2,,CyrusOne,DE,50.127664,8.582662,exact,,,,,,,,,Frankfurt am Main,,499619543,
traditional,osm,Digital Realty FRA30,,Digital Realty,DE,50.127115,8.585947,exact,,,,,,,,,Frankfurt am Main,,499619544,
traditional,osm,Facebook Fort Worth Datacenter,,Meta,US,32.983783,-97.259335,exact,,,,,,,,,,,500820007,
traditional,osm,Data Center Lenexa,,,US,38.925164,-94.770316,exact,,,,,,,,,Lenexa,,502927599,
traditional,osm,The Horizon Centre,,,GB,52.516024,-0.645899,exact,,,,,,,,,,,503988314,
traditional,osm,Equinix ME1,,Equinix,AU,-37.823208,144.915508,exact,,,,,,,,ME1,,,507122061,
traditional,osm,CITIGROUP TECHNOLOGY INC,,,US,33.006382,-97.24529,exact,,,,,,,,,,,507673418,
traditional,osm,QTS Data Center,,Quality Technology Services,US,32.988913,-97.259274,exact,,,,,,,,,,,507673437,
traditional,osm,中華電信台南營運處第二客戶網路中心,,中華電信,TW,22.96948,120.183335,exact,,,,,,,,,臺南市,,509473117,
traditional,osm,Texas Cryptologic Center,,National Security Agency,US,29.447379,-98.640716,exact,,,,,,,,,,,509611414,
traditional,osm,Lowe's Data Center,,Lowe's,US,29.473008,-98.689504,exact,,,,,,,,,,,509611423,
traditional,osm,,,CHRISTUS Health,US,29.470328,-98.686191,exact,,,,,,,,,,,509611426,
traditional,osm,,,Frost Bank,US,29.470212,-98.687667,exact,,,,,,,,,,,509611429,
traditional,osm,CyrusOne San Antonio I,,CyrusOne,US,29.46661,-98.688087,exact,,,,,,,,,San Antonio,,509611432,
traditional,osm,Valero Wiserman,,Valero,US,29.474237,-98.680079,exact,,,,,,,,,,,509611436,
traditional,osm,Stream San Antonio II,,,US,29.472003,-98.67172,exact,,,,,,,,,,,509611437,
traditional,osm,CyrusOne San Antonio II,,CyrusOne,US,29.470888,-98.673047,exact,,,,,,,,,,,509611438,
traditional,osm,CyrusOne San Antonio III,,CyrusOne,US,29.470057,-98.672106,exact,,,,,,,,,,,509611439,
traditional,osm,Castle IT,,,FR,47.349224,0.76929,exact,,,,,,,,,Larçay,,509892105,
traditional,osm,DXC Technology,,,GB,51.871529,-2.485802,exact,,,,,,,,,Mitcheldean,,510493859,
traditional,osm,,,,AR,-32.465398,-63.192144,exact,,,,,,,,,,,513188016,
traditional,osm,Microsoft DUB06,,Microsoft,IE,53.322376,-6.439856,exact,,,,,,,,DUB06,,,513703429,
traditional,osm,,,VicTrack,AU,-37.832112,144.884905,exact,,,,,,,,,,,515421881,
traditional,osm,,,,CA,45.497226,-73.563403,exact,,,,,,,,,,,515596349,
traditional,osm,Spectrum Charlotte National Data Center,,,US,35.142808,-80.916223,exact,,,,,,,,,Charlotte,,516686211,
traditional,osm,Telenet servergebouw,,Telenet Group NV,BE,51.036052,4.485413,exact,,,,,,,,,,,517078437,
traditional,osm,Apple,,Apple Inc.,US,44.288936,-120.870177,exact,,,,,,,,,,,517411076,
traditional,osm,"ЦОД ""Дубровка-3""",,Selectel,RU,59.834646,30.935484,exact,,,,,,,,,,,517923512,
traditional,osm,Meta Clonee 1 Data Center,,Meta,IE,53.416931,-6.433079,exact,,,,,,,,CLN1,,,518701317,
traditional,osm,Microsoft Texas Research Park Campus,,Microsoft,US,29.415597,-98.803786,exact,,,,,,,,,,,521300038,
traditional,osm,CANTV Alta Vista,,CANTV,VE,8.293003,-62.730012,exact,,,,,,,,,Ciudad Guayana (Puerto Ordaz),,523833987,
traditional,osm,Cyxtera Tampa TP1,,Cyxtera,US,27.945535,-82.351102,exact,,,,,,,,TPA1,Tampa,,523886201,
traditional,osm,STACK MILL1A,,STACK,IT,45.331206,9.20606,exact,,,,,,,,MILL1A,,,524879451,
traditional,osm,DC Blox Chattanooga,,,US,35.03155,-85.297252,exact,,,,,,,,,,,525060850,
traditional,osm,ETIX Nantes #2,,ETIX,FR,47.27783,-1.469261,exact,,,,,,,,,,,525667518,
traditional,osm,,,,GB,51.897736,-0.501319,exact,,,,,,,,,Dunstable,,526426719,
traditional,osm,QTS Irving - Dallas Data Center Campus,,Quality Technology Services,US,32.897248,-96.982647,exact,,,,,,,,DAL10,Irving,,526806006,
traditional,osm,NTT市川中山ビル,,NTT東日本,JP,35.716219,139.941984,exact,,,,,,,,,,,527166726,
traditional,osm,Centersquare Lisle ORD4 Data Center,,Centersquare,US,41.802341,-88.094886,exact,,,,,,,,ORD4,Lisle,,530024353,
traditional,osm,GoDaddy - Gilbert,,,US,33.361931,-111.83929,exact,,,,,,,,,Gilbert,,530982335,
traditional,osm,AT&T Center,,American Telephone & Telegraph,US,32.747654,-117.158954,exact,,,,,,,,,San Diego,,531709017,
traditional,osm,Turkcell Edirne Veri Merkezi,,Turkcell,TR,41.681717,26.584413,exact,,,,,,,,,,,532115060,
traditional,osm,,,,US,36.1405,-86.764136,exact,,,,,,,,,,,533842335,
traditional,osm,,,,HK,22.293372,114.27417,exact,,,,,,,,,,,533951022,
traditional,osm,,,FIS-ASP GmbH,DE,49.996539,10.20337,exact,,,,,,,,,,,535050123,
traditional,osm,CenturyLink,,,US,33.765139,-84.383739,exact,,,,,,,,CenturyLink,,,536784688,
traditional,osm,,,,US,41.124033,-104.898089,exact,,,,,,,,,,,537172525,
traditional,osm,,,,US,41.124037,-104.899269,exact,,,,,,,,,,,537172526,
traditional,osm,,,,US,41.125284,-104.899271,exact,,,,,,,,,,,537172527,
traditional,osm,,,,US,41.125287,-104.898083,exact,,,,,,,,,,,537172528,
traditional,osm,ST2,,,CL,-33.448134,-70.851132,exact,,,,,,,,,,,537218289,
traditional,osm,,,RATP,FR,48.800643,2.301305,exact,,,,,,,,,,,537371615,
traditional,osm,Expedient Pittsburgh South,,Expedient,US,40.427371,-80.042521,exact,,,,,,,,,Pittsburgh,,537807168,
traditional,osm,Digital Realty Dublin DUB3,,Digital Realty,IE,53.329628,-6.443032,exact,,,,,,,,DUB3,,,538103967,
traditional,osm,Microsoft DUB07,,Microsoft,IE,53.323074,-6.443538,exact,,,,,,,,DUB07,,,538906747,
traditional,osm,ETIX Nantes #1,,ETIX,FR,47.231468,-1.631015,exact,,,,,,,,,Saint-Herblain,,540389197,
traditional,osm,Битривер Рус,,,RU,56.303832,101.719296,exact,,,,,,,,,,,540895898,
traditional,osm,Centersquare: Phoenix - (PHX1 - Mesa),,Centersquare,US,33.421254,-111.859019,exact,,,,,,,,,Mesa,,543117031,
traditional,osm,,,DXC Technology,US,29.995198,-95.563333,exact,,,,,,,,,,,543316327,
traditional,osm,,,DXC Technology,US,29.997335,-95.56404,exact,,,,,,,,,,,543404966,
traditional,osm,Metas datacenter i Luleå,,Meta,SE,65.620446,22.113008,exact,,,,,,,,,,,543635462,
traditional,osm,Rechenzentrum Hartmann GmbH & Co. KG,,,DE,51.194249,6.451478,exact,,,,,,,,,,,543967654,
traditional,osm,DigiCo ADL1,,DigiCo,AU,-34.740409,138.644023,exact,,,,,,,,ADL1,,,544451114,
traditional,osm,Liquid Web,,,US,42.687953,-84.643042,exact,,,,,,,,,,,544536822,
traditional,osm,Amazon IAD63,,Amazon Web Services,US,38.916885,-77.493251,exact,,,,,,,,IAD63,,NOVEC (co-op),544596573,
traditional,osm,"Liquid Web, Inc",,,US,42.70539,-84.666089,exact,,,,,,,,,Lansing,,545060574,
traditional,osm,NTT BKK2 Data Center,,NTT,TH,13.443277,101.048922,exact,,,,,,,,BKK2,,,545388839,
traditional,osm,Amazon IAD62,,Amazon Web Services,US,38.949322,-77.519875,exact,,,,,,,,IAD62,,,545396372,
traditional,osm,,,,US,34.0707,-84.675903,exact,,,,,,,,,Acworth,,545704217,
traditional,osm,ADP South Dakota,,,US,43.599914,-96.794757,exact,,,,,,,,,,,545895086,
traditional,osm,NWI Telecom,,,BR,-15.791956,-47.91051,exact,,,,,,,,,,,546415184,
traditional,osm,TJX Corporate Techno,,,US,40.103889,-82.810615,exact,,,,,,,,,,,547156394,
traditional,osm,Compugen New Albany,,,US,40.104599,-82.804912,exact,,,,,,,,,,,547156405,
traditional,osm,synaforce GmbH,,,DE,48.671789,13.119723,exact,,,,,,,,,,,547247379,
traditional,osm,Compugen New Albany,,,US,40.103713,-82.808903,exact,,,,,,,,,,,547277699,
traditional,osm,Digital Realty DUB4,,Digital Realty,IE,53.313893,-6.442062,exact,,,,,,,,DUB4,,,547351129,
traditional,osm,Google,,Google,IE,53.314787,-6.451078,exact,,,,,,,,,,,547351131,
traditional,osm,Flexential Dallas - Richardson,,Flexential,US,32.994812,-96.752497,exact,,,,,,,,,Richardson,,548184239,
traditional,osm,,,,IR,33.438281,48.008901,exact,,,,,,,,,,,548822686,
traditional,osm,,,,IR,33.444089,48.0012,exact,,,,,,,,,,,548822689,
traditional,osm,,,,IR,33.443767,48.001915,exact,,,,,,,,,,,548822690,
traditional,osm,Experian McKinney Data Center,,,US,33.171796,-96.725505,exact,,,,,,,,,,,549418041,
traditional,osm,TelemaxX IPC5,,TelemaxX Telekommunikation GmbH,DE,49.077762,8.45823,exact,,,,,,,,,Stutensee,,549728082,
traditional,osm,Digital Fortress: Richmond,,Digital Fortress,US,37.360061,-77.327038,exact,,,,,,,,,,Dominion (VEPCO),550355261,
traditional,osm,RZO - Rechenzentrum Ostschweiz,,,CH,47.357463,9.449827,exact,,,,,,,,,Gais,,551063056,
traditional,osm,,,,US,40.115743,-83.002579,exact,,,,,,,,,,,551387747,
traditional,osm,OVHcloud Gravelines,,OVHcloud,FR,51.016725,2.15478,exact,,,,,,,,GRA-1,,,551480870,
traditional,osm,OVHcloud Gravelines,,OVHcloud,FR,51.016653,2.15523,exact,,,,,,,,GRA-1,Gravelines,,551480895,
traditional,osm,Stack Infrastructure,,Stack Infrastructure,US,37.40256,-121.893391,exact,,,,,,,,,,,553223628,
traditional,osm,Stack Infrastructure,,Stack Infrastructure,US,37.402209,-121.892387,exact,,,,,,,,,,,553223629,
traditional,osm,VITRO Parañaque,,ePLDT,PH,14.463026,121.027515,exact,,,,,,,,,Parañaque,,553651276,
traditional,osm,Carfax,,,US,38.923517,-92.288606,exact,,,,,,,,,,,553884511,
traditional,osm,Bitfury,,,GE,41.808246,44.862779,exact,,,,,,,,,,,554896775,
traditional,osm,Facebook Altoona Data Center 3,,Meta,US,41.667052,-93.506565,exact,,,,,,,,,,,556564909,
traditional,osm,Amazon IAD71,,Amazon Web Services,US,39.027906,-77.4575,exact,,,,,,,,IAD71,Ashburn,,556599693,
traditional,osm,Amazon IAD50,,Amazon Web Services,US,39.029561,-77.459655,exact,,,,,,,,IAD50,Ashburn,,556599694,
traditional,osm,Amazon IAD60,,Amazon Web Services,US,39.028774,-77.458246,exact,,,,,,,,IAD60,Ashburn,,556599695,
traditional,osm,Amazon Web Services,,Amazon Web Services,US,32.850483,-97.070297,exact,,,,,,,,,,,557140229,
traditional,osm,Equinix TY3,,Equinix,JP,35.656702,139.803396,exact,,,,,,,,TY3,江東区,,557360778,
traditional,osm,nLighten Swindon,,,GB,51.602008,-1.730198,exact,,,,,,,,BRS2,,,558958575,
traditional,osm,Amazon Web Services  CMH50,,Amazon Web Services,US,40.09463,-82.751339,exact,,,,,,,,CMH50,,,562775657,
traditional,osm,Equinix Abu Dhabi AD1,,Equinix,AE,24.418929,54.622309,exact,,,,,,,,,,,567466101,
traditional,osm,,,,US,33.347033,-111.604268,exact,,,,,,,,,,,567575425,
traditional,osm,高知信用金庫バックアップセンター,,高知信用金庫,JP,33.504629,133.487893,exact,,,,,,,,,,,567684460,
traditional,osm,,,,US,39.185856,-85.887072,exact,,,,,,,,,,,567894059,
traditional,osm,Servergebäude,,Universität Münster,DE,51.966239,7.603811,exact,,,,,,,,,,,568657795,
traditional,osm,Thin-nology,,,US,30.421141,-97.591603,exact,,,,,,,,,Pflugerville,,570397131,
traditional,osm,CyrusOne Norwalk,,CyrusOne,US,41.113092,-73.388649,exact,,,,,,,,,,,571010571,
traditional,osm,Data4 Italia - Campus MIL01 - DC01,,Data4 Italia,IT,45.471259,9.036169,exact,,,,,,,,DC01,,,571018421,
traditional,osm,Data4 Italia - Campus MIL01 - DC02,,Data4 Italia,IT,45.471542,9.037061,exact,,,,,,,,DC02,,,571018422,
traditional,osm,Data4 Italia - Campus MIL01 - DC03,,Data4 Italia,IT,45.470637,9.036584,exact,,,,,,,,DC04,,,571018423,
traditional,osm,Ark Data Centres,,Ark Data Centres,GB,51.418745,-2.218503,exact,,,,,,,,,,,574135457,
traditional,osm,Ark Data Centres,,Ark Data Centres,GB,51.418363,-2.220576,exact,,,,,,,,,,,574135468,
traditional,osm,Ark Data Centres,,Ark Data Centres,GB,51.418464,-2.22305,exact,,,,,,,,,,,574135471,
traditional,osm,Data Foundry - Texas 2,,,US,30.199574,-97.71307,exact,,,,,,,,,Austin,,577628941,
traditional,osm,Meta Los Lunas Data Center,,Meta,US,34.829831,-106.77852,exact,,,,,,,,,Los Lunas,,578412815,
traditional,osm,Google Datacenter - Douglas County,,Google,US,33.750447,-84.585682,exact,,,,,,,,,,,578435601,
traditional,osm,Microsoft - Azure Datacenter,,Microsoft,US,41.922956,-87.918263,exact,,,,,,,,,Northlake,,578443547,
traditional,osm,NTT,,NTT,DE,50.129452,8.603347,exact,,,,,,,,,,,580201100,
traditional,osm,Cloud Storage Corp,,,US,38.872132,-99.300187,exact,,,,,,,,,Hays,,581234765,
traditional,osm,AMS07,,Microsoft,NL,52.761448,5.036897,exact,,,,,,,,AMS07,,,583963691,
traditional,osm,AMS07,,Microsoft,NL,52.761443,5.035418,exact,,,,,,,,AMS07,,,583963763,
traditional,osm,Vantage Data Centers Montreal I,,Vantage Data Centers,CA,45.486669,-73.756131,exact,,,,,,,,QC1,Montréal,,584390127,
traditional,osm,Switch Las Vegas 8,,Switch,US,36.057834,-115.214258,exact,,,,,,,,,,,585998677,
traditional,osm,Switch Las Vegas 9,,Switch,US,36.055707,-115.219628,exact,,,,,,,,,,,585998678,
traditional,osm,,,,US,29.821576,-95.5708,exact,,,,,,,,,,,587103676,
traditional,osm,Digital Realty LGW16,,Digital Realty,GB,51.12907,-0.176786,exact,,,,,,,,LGW16,,,587679709,
traditional,osm,,,,SE,57.337923,14.100012,exact,,,,,,,,,,,587824390,
traditional,osm,M03,,atNorth,IS,63.963714,-22.535861,exact,,,,,,,,,Reykjanesbær,,588514772,
traditional,osm,M02,,atNorth,IS,63.963437,-22.535823,exact,,,,,,,,,Reykjanesbær,,588514773,
traditional,osm,M01,,atNorth,IS,63.963162,-22.53585,exact,,,,,,,,,Reykjanesbær,,588514774,
traditional,osm,d'ROOT,,Bytesnet,NL,53.24467,6.527315,exact,,,,,,,,,,,588634808,
traditional,osm,Information Technology Data Center,,Phillips Exeter Academy,US,42.982089,-70.950595,exact,,,,,,,,,,,589070714,
traditional,osm,Digital Fortress Lynnwood,,,US,47.822404,-122.289614,exact,,,,,,,,,,,589360530,
traditional,osm,,,,US,33.137823,-96.655941,exact,,,,,,,,,,,590213770,
traditional,osm,CyrusOne Allen,,CyrusOne,US,33.138521,-96.659952,exact,,,,,,,,,,,590213771,
traditional,osm,Microsoft DSF,,Microsoft,IE,53.320173,-6.43792,exact,,,,,,,,,,,590813740,
traditional,osm,Cloud Center Andalucía,,,ES,37.200762,-3.656993,exact,,,,,,,,,,,591288487,
traditional,osm,Amazon Web Services,,Amazon Web Services,US,45.840444,-119.654979,exact,,,,,,,,PDX52,Boardman,,592171280,
traditional,osm,Amazon Web Services,,Amazon Web Services,US,45.917448,-119.267734,exact,,,,,,,,PDX51/54,Umatilla,,592257327,
traditional,osm,DataBank SLC3,,DataBank,US,40.479794,-111.905923,exact,,,,,,,,SLC3,Bluffdale,,592488661,
traditional,osm,NTT TK2,,,JP,35.671517,139.830398,exact,,,,,,,,,,,593967303,
traditional,osm,Amazon IAD80,,Amazon Web Services,US,39.027109,-77.452829,exact,,,,,,,,IAD80,Ashburn,,596690174,
traditional,osm,Equinix Ashburn DC12,,Equinix,US,39.023015,-77.449787,exact,,,,,,,,DC12,Ashburn,Dominion (VEPCO),596690175,
traditional,osm,Stream DFW IV,,Stream,US,33.000144,-96.661647,exact,,,,,,,,DFW IV,Richardson,,597835788,
traditional,osm,Rackspace Richardson DFW3,,Rackspace,US,32.964781,-96.715855,exact,,,,,,,,DFW3,Richardson,,597876719,
traditional,osm,Digital Realty Dallas DFW17,,Digital Realty,US,32.96628,-96.713212,exact,,,,,,,,DFW17,Richardson,,597876721,
traditional,osm,Digital Realty Dallas DFW29,,Digital Realty,US,32.967276,-96.710529,exact,,,,,,,,DFW29,Richardson,,597876722,
traditional,osm,,,,US,32.966244,-96.711226,exact,,,,,,,,,Richardson,,597876723,
traditional,osm,Digital Realty Dallas DFW28,,Digital Realty,US,32.967282,-96.713322,exact,,,,,,,,DFW28,Richardson,,597876724,
traditional,osm,Digital Realty Dallas DFW35,,Digital Realty,US,32.96505,-96.710255,exact,,,,,,,,DFW35,Richardson,,597876726,
traditional,osm,Digital Realty Dallas DFW18,,Digital Realty,US,32.965258,-96.712611,exact,,,,,,,,DFW18,Richardson,,597876730,
traditional,osm,Digital Realty Dallas DFW16,,Digital Realty,US,32.966043,-96.715592,exact,,,,,,,,DFW16,Richardson,,597876798,
traditional,osm,Digital Realty Northern Virginia IAD36,,Digital Realty,US,39.001549,-77.479375,exact,,,,,,,,IAD36,Ashburn,,597970806,
traditional,osm,Digital Realty Northern Virginia IAD35,,Digital Realty,US,39.000533,-77.480577,exact,,,,,,,,IAD35,Ashburn,,597970809,
traditional,osm,Digital Realty Northern Virginia IAD37,,Digital Realty,US,39.000032,-77.478015,exact,,,,,,,,IAD37,Ashburn,,597970811,
traditional,osm,Digital Realty Northern Virginia IAD38,,Digital Realty,US,39.001084,-77.477201,exact,,,,,,,,IAD38,Ashburn,,597970813,
traditional,osm,U.S. Bank National Data Process Center,,,US,38.935585,-94.864505,exact,,,,,,,,,Olathe,,598263496,
traditional,osm,CIV Anzin,,,FR,50.378297,3.522076,exact,,,,,,,,,Anzin,,600607931,
traditional,osm,Equinix SV10,,Equinix,US,37.241229,-121.784754,exact,,,,,,,,SV10,San Jose,,600806974,
traditional,osm,Hetzner – Rechenzentrumspark Falkenstein,,Hetzner Online GmbH,DE,50.47753,12.334636,exact,,,,,,,,FSN1,Falkenstein/Vogtl.,,606528332,
traditional,osm,Digital Realty FRA12,,Digital Realty,DE,50.120007,8.737889,exact,,,,,,,,,Frankfurt am Main,,607098496,
traditional,osm,Digital Realty FRA13,,Digital Realty,DE,50.120003,8.739663,exact,,,,,,,,,Frankfurt am Main,,607098498,
traditional,osm,,,,US,39.83093,-75.195323,exact,,,,,,,,,,,607483487,
traditional,osm,,,Verizon Wireless,US,41.220402,-96.147641,exact,,,,,,,,,Omaha,,607753694,
traditional,osm,,,,US,28.617449,-81.393461,exact,,,,,,,,,,,609126465,
traditional,osm,,,,FI,60.342654,25.030112,exact,,,,,,,,,,,610260931,
traditional,osm,,,,FI,60.342933,25.029805,exact,,,,,,,,,,,610260932,
