source,locality,site_id,name,operator,status,sq_ft,mw,utility,self_generation,parcel_id,zoning_case,permit_case,address,year,notes
loudoun_permit,Loudoun County,ZONC-2024-059983,This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 2.,Dulles,Issued,,,,,203170856000,,ZONC-2024-059983,1 42090 LN,1750996800000,Zoning (Commercial)
loudoun_permit,Loudoun County,V30322820001,NEW DATA CENTER,Broad Run,Issued,,,,,089291706000,,V30322820001,1 43940 PLZ,1728446400000,Elevator Maintenance
loudoun_permit,Loudoun County,BLDC-2024-001425,Data Center - Data Hall fit-out,Leesburg,Issued,47495.0,,,,235297431000,,BLDC-2024-001425,1 41785 LN,1724731200000,Building (Commercial)
loudoun_permit,Loudoun County,K60399140001,DATA CENTER,Broad Run,Issued,,,,,089291706000,,K60399140001,1 43780 PLZ,1474603200000,Fire Protection (Commercial)
loudoun_permit,Loudoun County,MECHC-2025-000610,"Data Center Architectural and Structural Tenant Fit-Out for Phase 12. This project involves the fitout of the AWS data center covered under the C&S Permit. Phases 1-18 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities. Phase 1-18 mechanical equipment consist Datahall Air Handling Units (93,500 CFM air handling unit each with a direct evaporation coil) and Rooftop Exhaust Fan Arrays (68,000 CFM each). See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193274995000,,MECHC-2025-000610,1 20335 DR,1739336400000,Mechanical (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-032927,Low Voltage for HVAC controls for Data Center Architectural and Structural Tenant Fit-Out for Phase 16.,Leesburg,Issued,,,,,193274995000,,ELECC-2025-032927,1 20335 DR,1753934400000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2024-055182,Data Center Architectural and Structural Tenant Fit-Out for Phase 4,Leesburg,Issued,,,,,193276668000,,ELECC-2024-055182,1 20575 DR,1739250000000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2026-009659,Service F: New construction/electrical system for a new data hall suite with a newly built IAD56 data center building.,Broad Run,Issued,,,,,061394321000,,ELECC-2026-009659,1 21780 CT,1774497600000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2026-022914,New 900A service for Data Center Building 4 SDC Fit Out Scope No.3.,Loudoun County,Issued,,,,,113167503000,,ELECC-2026-022914,1 19560 LN,1782360000000,Electrical (Commercial)
loudoun_permit,Loudoun County,BLDC-2024-035602,Data Center Architectural and Structural Tenant Fit-Out for Phase 12,Leesburg,Issued,21901.5,,,,193276668000,,BLDC-2024-035602,1 20575 DR,1732078800000,Building (Commercial)
loudoun_permit,Loudoun County,FIREC-2026-014251,New 2 story Data Center - Phase 11,Dulles,Issued,,,,,096183926000,,FIREC-2026-014251,1 25190 DR,1783656000000,Fire Protection (Commercial)
loudoun_permit,Loudoun County,BLDC-2025-024034,"Erection of a temporary construction break tent for use in conducting ""Stretch-&-Flex"" huddles and other safety standing meetings. Temporary construction break tent is to be used for more than 6 months (possibly 2+ years) until the construction of the ""Building 4"" Data Center located on the BIC campus (Belmont Innovation Campus) is completed by 2027. Building 4 Data Center Core-&-Shell Permit is still under review under case BLDC-2025-009449. The address of the temporary construction break tent is: 43207 Goose Park Lane, Ashburn, VA 20147.",Ashburn,Issued,8612.0,,,,114464812000,,BLDC-2025-024034,1 43115 LN,1751342400000,Building (Commercial)
loudoun_permit,Loudoun County,ELECC-2024-055162,Data Center Architectural and Structural Tenant Fit-Out for the Phase 1,Leesburg,Issued,,,,,193276668000,,ELECC-2024-055162,1 20575 DR,1739250000000,Electrical (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-060412,This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 6.,Dulles,Issued,,,,,203170856000,,ZONC-2024-060412,1 42090 LN,1750996800000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-013437,Data Center Architectural and Structural Tenant Fit-Out for Phase 5 of the data center. There are a total of 18 phases in this project.,Leesburg,Issued,,,,,193281883000,,ZONC-2026-013437,1 42376 DR,1777262400000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-013449,Data Center Architectural and Structural Tenant Fit-Out for Phase 10 of the data center. There are a total of 18 phases in this project.,Leesburg,Issued,,,,,193281883000,,ZONC-2026-013449,1 42376 DR,1777262400000,Zoning (Commercial)
loudoun_permit,Loudoun County,BLDC-2024-035587,Data Center Architectural and Structural Tenant Fit-Out for Phase 8,Leesburg,Issued,19845.8,,,,193276668000,,BLDC-2024-035587,1 20575 DR,1732078800000,Building (Commercial)
loudoun_permit,Loudoun County,BLDC-2025-057917,Data Center Tenant Fitout Construction - Phase 10,Dulles,Issued,,,,,096183926000,,BLDC-2025-057917,1 25374 DR,1778472000000,Building (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-042357,Data Center Architectural and Structural Tenant Fit-Out for Phase 8,Leesburg,Issued,,,,,193276668000,,ZONC-2024-042357,1 20575 DR,1732078800000,Zoning (Commercial)
loudoun_permit,Loudoun County,BLDC-2026-000104,Data Center Tenant Fitout Construction - Phase 11,Dulles,Issued,,,,,096183926000,,BLDC-2026-000104,1 25145 DR,1778472000000,Building (Commercial)
loudoun_permit,Loudoun County,BLDC-2024-002972,Fit-out of Colo 4 data center,Little River,Issued,51746.0,,,,203354208000,,BLDC-2024-002972,1 42031 LN,1733374800000,Building (Commercial)
loudoun_permit,Loudoun County,FMOMH-2026-009568,Data Center - Renewal FMOMH-2025-013571,Broad Run,Issued,,,,,060202337000,,FMOMH-2026-009568,1 21561 CIR,1771962524000,FMO - Moderate/High Hazard
loudoun_permit,Loudoun County,ELECC-2025-000376,"Data Center Architectural and Structural Tenant Fit-Out for Phase 1. This project involves the fitout of the AWS datacenter covered under the C&S Permit. Phases 1-18 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193274995000,,ELECC-2025-000376,1 20335 DR,1744948800000,Electrical (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-060088,This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 8.,Dulles,Issued,,,,,203170856000,,ZONC-2024-060088,1 42090 LN,1750996800000,Zoning (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-022354,New construction 3-story data center (Data Hall 1100 Upfit),Sterling,Issued,,,,,044155625000,,ELECC-2025-022354,1 22280 DR,1750651200000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2024-055212,Data Center Architectural and Structural Tenant Fit-Out for Phase 9,Leesburg,Issued,,,,,193276668000,,ELECC-2024-055212,1 20575 DR,1739250000000,Electrical (Commercial)
loudoun_permit,Loudoun County,ZONC-2025-026034,New data center build. Phase 8,Sterling,Issued,,,,,122207249000,,ZONC-2025-026034,1 43855 PLZ,1777521600000,Zoning (Commercial)
loudoun_permit,Loudoun County,ELECC-2026-023734,Tenant fitout in existing data center (DH3100) LV Telecommunications,Sterling,Issued,,,,,044155625000,,ELECC-2026-023734,1 22280 DR,1779336000000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-006675,Low voltage for HVAC controls for Fit-out of Colo 3 data center,Little River,Issued,,,,,203354208000,,ELECC-2025-006675,1 42010 LN,1740114000000,Electrical (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-013463,Data Center Architectural and Structural Tenant Fit-Out for Phase 16 of the data center. There are a total of 18 phases in this project.,Leesburg,Issued,,,,,193281883000,,ZONC-2026-013463,1 42376 DR,1777262400000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-013400,Data Center Architectural and Structural Tenant Fit-Out for the office area and Phase 1 of the data center. There are a total of 18 phases in this project.,Leesburg,Issued,,,,,193281883000,,ZONC-2026-013400,1 42376 DR,1779422400000,Zoning (Commercial)
loudoun_permit,Loudoun County,PLUMC-2025-019863,New Data Center Construction,Dulles,Issued,,,,,096183926000,,PLUMC-2025-019863,1 25410 DR,1747800000000,Plumbing (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-063553,Data Center Architectural and Structural Tenant Fit-Out for Phase 7,Leesburg,Issued,,,,,193274995000,,ZONC-2024-063553,1 20335 DR,1735880400000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-042069,Data Center Architectural and Structural Tenant Fit-Out for Phase 2,Leesburg,Issued,,,,,193276668000,,ZONC-2024-042069,1 20575 DR,1725373238000,Zoning (Commercial)
loudoun_permit,Loudoun County,BLDC-2024-054713,This is a three story data center that includes both core & shell and tenant fit-up. This is for the Phase 1.,Dulles,Issued,32205.5,,,,203170856000,,BLDC-2024-054713,1 42090 LN,1751035142000,Building (Commercial)
loudoun_permit,Loudoun County,VSMP-2023-000104,The 22675 Dulles Summit Court Project includes the demolition of three existing industrial buildings and construction of a data center and associated infrastructure under STPL- 2023-0015.,Sterling,Issued,,,,,045252512000,,VSMP-2023-000104,22725 CT,1698065390000,VESMP
loudoun_permit,Loudoun County,VSMP-2023-000104,The 22675 Dulles Summit Court Project includes the demolition of three existing industrial buildings and construction of a data center and associated infrastructure under STPL- 2023-0015.,Sterling,Issued,,,,,045254007000,,VSMP-2023-000104,22725 CT,1698065390000,VESMP
loudoun_permit,Loudoun County,ELECC-2025-050354,Low voltage for HVAC controls for 2-Story Data Center Core & Shell. Electronic copy,Loudoun County,Issued,,,,,092192834000,,ELECC-2025-050354,1 43715 DR,1762146000000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2023-001805,INSTALL RPP'S AND WHIPS IN EXISTING DATA CENTER.,Loudoun County,Issued,,,,,060170268000,,ELECC-2023-001805,1 44461 PL,1694491200000,Electrical (Commercial)
loudoun_permit,Loudoun County,BLDC-2026-013135,Data Center Architectural and Structural Tenant Fit-Out for Phase 7 of the data center. There are a total of 18 phases in this project.,Leesburg,Issued,19567.0,,,,193281883000,,BLDC-2026-013135,1 42376 DR,1777262400000,Building (Commercial)
loudoun_permit,Loudoun County,VSMP-2024-000028,VSMP Permit for the planned IAD12 and IAD13 Data Center,Little River,Issued,,,,,203354208000,,VSMP-2024-000028,1 41840 LN,1713412800000,VESMP
loudoun_permit,Loudoun County,BLDC-2024-054864,This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 8.,Dulles,Issued,20274.0,,,,203170856000,,BLDC-2024-054864,1 42090 LN,1750996800000,Building (Commercial)
loudoun_permit,Loudoun County,FIREC-2026-014410,"IAD 158 - Two story, 12 Romp Data Center - Phase 09",Dulles,Issued,,,,,096183926000,,FIREC-2026-014410,1 25410 DR,1782100800000,Fire Protection (Commercial)
loudoun_permit,Loudoun County,V10319730003,NEW DATA CENTER,Broad Run,Issued,,,,,089100937000,,V10319730003,1 22291 RD,1761710400000,Elevator Maintenance
loudoun_permit,Loudoun County,BLDC-2024-054959,This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 17.,Dulles,Issued,22374.1,,,,203170856000,,BLDC-2024-054959,1 42090 LN,1750996800000,Building (Commercial)
loudoun_permit,Loudoun County,BLDC-2024-031304,Three story data center that includes both core & shell and tenant fit-up. The tenant fit-up is broken into office + 18 phases and we would like each phase to have a separate permit. We are initially submitting Architectural and Structural drawing sets for review with the remainder of the discipline sets to be submitted once the Architectural and Structural sets are approved.,Dulles,Issued,429213.0,,,,203170856000,,BLDC-2024-031304,1 42090 LN,1746542289000,Building (Commercial)
loudoun_permit,Loudoun County,MECHC-2024-062810,"Fourth building on the campus. CURRENT: CORE/SHELL 3-STORY FLEX WAREHOUSE AND COMMERCIAL OFFICE, FUTURE PURPOSE OF SPACE: 3-STORY SINGLE TENANT COMPUTER DATA CENTER.",Leesburg,Issued,,,,,193178229000,,MECHC-2024-062810,1 42590 DR,1738558800000,Mechanical (Commercial)
loudoun_permit,Loudoun County,FIREC-2026-012464,TI Build-out of IAD-174 a Two Story 12 POD Data Center - Phase 5,Sterling,Issued,,,,,030455548000,,FIREC-2026-012464,1 21215 BLVD,1776916800000,Fire Protection (Commercial)
loudoun_permit,Loudoun County,ELECC-2024-063870,EPMS- 25 LV EPMS SCADA DEVICES INSTALLATION FOR PHASE 10 FOR DATA CENTER,Sterling,Issued,,,,,062275493003,,ELECC-2024-063870,1 22275 RD,1736226000000,Electrical (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-042646,Data Center Architectural and Structural Tenant Fit-Out for Phase 10,Leesburg,Issued,,,,,193276668000,,ZONC-2024-042646,1 20575 DR,1732078800000,Zoning (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-003296,This project is identified as LC11 Data Center. This site is located east of Route 607 (Loudoun County Parkway) and north of Route 267 (Dulles Greenway). This data center consists of a three-story building and associated utilities and infrastructure. This permit will be for temporary service phase 1 (T1). This permit will be for temporary service to the building. Other - (3) Distribution boards and (20) Disconnects,Broad Run,Issued,,,,,089496314001,,ELECC-2025-003296,1 22235 PKWY,1767589200000,Electrical (Commercial)
loudoun_permit,Loudoun County,Z30295890101,DATA CENTER/ADDITION,Broad Run,Issued,,,,,089291706000,,Z30295890101,1 43940 PLZ,1363838400000,Zoning (Commercial)
loudoun_permit,Loudoun County,K80223390105,DATA CENTER,Broad Run,Issued,,,,,041352218000,,K80223390105,1 20935 PKWY,1527825600000,Fire Protection (Commercial)
loudoun_permit,Loudoun County,MECHC-2025-007430,Phase 1 Tenant Interiors buildout of the LC11 Data Center building. Phase 1 includes mechanical and electrical rooms and equipment on Levels 1 - 3 to support turnover of 1 of 4 Data Halls.,Broad Run,Issued,,,,,089496314001,,MECHC-2025-007430,1 22235 PKWY,1740718800000,Mechanical (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-047695,"Low voltage control wiring for building automation systems (BAS). This consists of wiring connections between the control panels and the You’re done ces and equipment that monitor the temperature, pressure and humidity of the building and rooms. Work involves connecting plenum rated RS-485 communication wire, 18 to 22 gauge control wires and ¼” polytube from control panels to multiple temperature and humidity sensors throughout the data center. These control wires will be installed in 3/4""-1"" conduit and/or free hanging in ceiling plenum areas. The low voltage panels and devices will be supplied by the owner.",Sterling,Issued,,,,,045279612000,,ELECC-2025-047695,1 22715 DR,1784260800000,Electrical (Commercial)
loudoun_permit,Loudoun County,X20212030001,"DESIGN OF DATA CENTER, BONDED GRADING,",Broad Run,Issued,,,,,061285496000,,X20212030001,1 44631 RD,1631505600000,Grading
loudoun_permit,Loudoun County,ELECC-2025-017166,New construction data center service #1 (MVG-01),Sterling,Issued,,,,,044155625000,,ELECC-2025-017166,1 22280 DR,1751947200000,Electrical (Commercial)
loudoun_permit,Loudoun County,PLUMC-2024-060830,PHASE 4/Data Center Architectural and Structural Tenant Fit-Out for Phase 4,Leesburg,Issued,,,,,193276668000,,PLUMC-2024-060830,1 20575 DR,1738990800000,Plumbing (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-060482,This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 16.,Dulles,Issued,,,,,203170856000,,ZONC-2024-060482,1 42090 LN,1750996800000,Zoning (Commercial)
loudoun_permit,Loudoun County,FIREC-2025-036140,Fire extinguishers for new data center. (158),Sterling,Issued,,,,,044292829001,,FIREC-2025-036140,1 45210 PLZ,1758513600000,Fire Protection (Commercial)
loudoun_permit,Loudoun County,BLDC-2026-005746,"Electrical equipment updates with related overhead cable supports, within existing 1-story data center building. Electronic copy.",Sterling,Issued,6000.0,,,,042197707000,,BLDC-2026-005746,1 W 45305 WAY,1774497600000,Building (Commercial)
loudoun_permit,Loudoun County,Z10415820101,NEW DATA CENTER,Broad Run,Issued,,,,,088407447000,,Z10415820101,1 44495 PLZ,1646197200000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-006306,Data Center Tenant Fitout Construction Phase 02,Dulles,Issued,,,,,096183926000,,ZONC-2026-006306,1 25145 DR,1778472000000,Zoning (Commercial)
loudoun_permit,Loudoun County,FIREC-2024-041096,"fire line - section 5 feet outside of building to first joint inside of building for 2 STORY SINGLE TENANT COMPUTER DATA CENTER - FOUNDATION ONLY, BUILDING A",Sterling,Issued,,,,,122208248000,,FIREC-2024-041096,1 43975 PLZ,1724040000000,Fire Protection (Commercial)
