source,locality,name,operator,operator_confidence,operator_raw,operator_osm,osm_ref,status,sq_ft,mw,utility,utility_confidence,utility_candidates,utility_boundary_m,self_generation,self_generation_source,parcel_id,zoning_case,lon,lat
pec,Norfolk City,Zone5,Fair Holdings Llc,unresolved,Fair Holdings Llc,,,Existing,,,Dominion (VEPCO),unambiguous,,2589,,,1458078286,,-76.216076,36.87813
pec,Orange County,Wilderness Crossing,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,5000000,,REC (co-op),unambiguous,,3754,,,01300000000100,,-77.731088,38.333162
pec,Prince Edward County,Heartland Innovative Technology (HIT) Park,Prince Edward County Industrial Development Authority,unresolved,Prince Edward County Industrial Development Authority,,,Proposed,1300000,,Dominion (VEPCO),unambiguous,,1471,,,039 A 3,,-78.350123,37.288516
pec,Prince William County,Gainsville Tech Park,Microsoft,matched,Microsoft Corporation,,,Proposed,1588901,,NOVEC (co-op),unambiguous,,2016,yes (air permit),DEQ 74236 [operating],7496-88-1217,,-77.568988,38.780185
pec,Prince William County,KH Data Capital Development,Iron Mountain,matched,IRON MOUNTAIN DATA CENTERS,Iron Mountain,,Existing,201083,,NOVEC (co-op),unambiguous,,1733,yes (air permit),DEQ 74278 [operating],7596-66-0725,,-77.542342,38.773931
pec,Prince William County,AMAZON DATA SERVICES INC,Amazon (AWS),matched,AMAZON DATA SERVICES INC,Amazon Web Services,IAD84,Existing,453174,,Dominion (VEPCO),unambiguous,,230,yes (air permit),DEQ 74052 [operating],7298-41-4524,,-77.652248,38.815938
pec,Prince William County,DC 11 DE LLC (Amazon),Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD55,Existing,236082,,Dominion (VEPCO),unambiguous,,163,yes (air permit),DEQ 74052 [operating],7298-51-5907,,-77.64868,38.815174
pec,Prince William County,Gardner Property,Delaware Land LLC,unresolved,Delaware Land LLC,,,Proposed,2016620,,Dominion (VEPCO),unambiguous,,662,,,7397-34-3968,,-77.622189,38.7958
pec,Prince William County,Village Place at Gainesville Technology Park,Amazon Web Services,osm_tag,CTP-I LLC,Amazon Web Services,,Proposed,978169,,Dominion (VEPCO),unambiguous,,767,yes (air permit),DEQ 74277 [operating],7397-36-4811,,-77.620599,38.801835
pec,Prince William County,John Marshall CommonsTech Park,CTP-1 LLC,unresolved,CTP-1 LLC,,,Proposed,530000,,Dominion (VEPCO),unambiguous,,367,yes (air permit),DEQ 74277 [operating],7397-46-4281,,-77.616867,38.803946
pec,Prince William County,I-66 and Route 29 Technology Park,NTT / RagingWire,matched_osm_differs,NTT Global Data Centers,NTT,VA11,Proposed,2248452,,Dominion (VEPCO),unambiguous,,563,yes (air permit),DEQ 74260 [operating],7397-55-9794,,-77.612558,38.8008
pec,Prince William County,PORPOISE VENTURES LLC (Digital Realty Trust),Digital Realty,matched,Digital Realty,Digital Realty,,Existing,227465,,NOVEC (co-op),unambiguous,,1971,,,7496-07-8757,,-77.594681,38.778057
pec,Prince William County,Hunter Property,LHR GAINESVILLE LLC,unresolved,LHR GAINESVILLE LLC,,,Proposed,4010000,,NOVEC (co-op),unambiguous,,2606,,,7496-25-7319,,-77.590433,38.773406
pec,Prince William County,NOVA MANGO FARMS LLC C/O CORPORATION SERVICE COMPANY,Google,matched,Google,Google,,Existing,2427137,,NOVEC (co-op),unambiguous,,2349,yes (air permit),DEQ 74216 [operating],7496-47-2405,,-77.583403,38.776191
pec,Prince William County,Delvin Technology Park,"STANLEY MARTIN HOMES, LLC",unresolved,"STANLEY MARTIN HOMES, LLC",,,Proposed,3530000,,NOVEC (co-op),unambiguous,,1258,,,7496-63-4146,,-77.575754,38.767224
pec,Prince William County,SES AMERICOM INC,SES AMERICOM INC,unresolved,SES AMERICOM INC,,,Existing,20534,,NOVEC (co-op),unambiguous,,1557,yes (air permit),DEQ 74236 [operating],7496-79-1270,,-77.572316,38.783809
pec,Prince William County,Gainsville East,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,2200000,,NOVEC (co-op),unambiguous,,750,,,7497-41-7199,,-77.587976,38.790676
pec,Prince William County,University Business Park,Microsoft,matched,Microsoft Corporation,,,Proposed,3800000,,NOVEC (co-op),unambiguous,,356,,,7497-43-7416,,-77.582424,38.794459
pec,Prince William County,Gainesville Crossing Data Campus,Microsoft,osm_tag,CORSCALE,Microsoft,1,Existing,482223,,Dominion (VEPCO),unambiguous,,294,yes (air permit),DEQ 74349 [planned],7497-45-3874,,-77.580301,38.801325
pec,Prince William County,Gainesville Crossing Data Campus,Microsoft,osm_tag,CORSCALE,Microsoft,1,Proposed,1817777,306.0,Dominion (VEPCO),unambiguous,,294,yes (air permit),DEQ 74349 [planned],7497-45-3874,,-77.580301,38.801325
pec,Prince William County,GCDC PURCHASER PHASE 1 LLC,Microsoft,osm_tag,GCDC PURCHASER PHASE 1 LLC,Microsoft,1,Existing,482223,,Dominion (VEPCO),unambiguous,,450,yes (air permit),DEQ 74241 [operating],7497-46-2858,,-77.582555,38.802408
pec,Prince William County,Sharpless Enterprises LLC,Sharpless Enterprises LLC,unresolved,Sharpless Enterprises LLC,,,Proposed,1750000,,NOVEC (co-op),unambiguous,,1191,,,7497-61-8568,,-77.575052,38.786886
pec,Prince William County,MICROSOFT CORPORATION,Microsoft,matched,Microsoft Corporation,,,Proposed,200000,,NOVEC (co-op),unambiguous,,1643,yes (air permit),DEQ 74236 [operating],7497-80-6210,,-77.567729,38.784104
pec,Prince William County,SI NVA17 LLC,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Proposed,637282,,Dominion (VEPCO),unambiguous_near_boundary,,109,,,7595-54-7331,,-77.547416,38.734523
pec,Prince William County,NVA16 LLC,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,24000,48.0,NOVEC (co-op),unambiguous,,594,,,7595-66-9366,,-77.537438,38.748555
pec,Prince William County,NVA15 LLC,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Proposed,24000,48.0,NOVEC (co-op),unambiguous,,216,yes (air permit),DEQ 74224 [operating],7595-75-4021,,-77.537579,38.743851
pec,Prince William County,SI NVA 04 LLC (Avanti at Innovation),STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Existing,281000,,NOVEC (co-op),unambiguous,,429,,,7595-76-6546.01,,-77.538167,38.745763
pec,Prince William County,SI NVA02 LLC,STACK Infrastructure,matched_osm_differs,STACK INFRASTRUCTURE,Amazon Web Services,,Existing,224652,,NOVEC (co-op),unambiguous_near_boundary,,118,yes (air permit),DEQ 74224 [operating],7595-85-3439,,-77.53293,38.744352
pec,Prince William County,SI NVA02 LLC,STACK Infrastructure,matched_osm_differs,STACK INFRASTRUCTURE,Amazon Web Services,,Existing,241249,,NOVEC (co-op),unambiguous_near_boundary,,95,yes (air permit),DEQ 74224 [operating],7595-85-6929,,-77.533413,38.743155
pec,Prince William County,COPT DC INNOVATION LLC,COPT,matched_osm_differs,COPT DC INNOVATION LLC,Amazon Web Services,IAD133,Existing,352030,,Dominion (VEPCO),unambiguous_near_boundary,,149,yes (air permit),DEQ 74167 [operating],7595-95-6147,,-77.529855,38.744059
pec,Prince William County,POWERLOFT @ INNOVATION I,Amazon Web Services,osm_tag,POWERLOFT @ INNOVATION I,Amazon Web Services,,Existing,247608,,NOVEC (co-op),unambiguous,,158,yes (air permit),DEQ 73683 [operating],7595-96-0662,,-77.531767,38.747359
pec,Prince William County,DC 12 14 DE LLC (Amazon),Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD74,Existing,311198,,NOVEC (co-op),unambiguous,,1910,yes (air permit),DEQ 74081 [operating],7596-17-3979,,-77.558232,38.778106
pec,Prince William County,South Point Phase II LLC,Amazon Web Services,osm_tag,South Point Phase II LLC,Amazon Web Services,IAD74,Proposed,530000,,NOVEC (co-op),unambiguous,,1732,yes (air permit),DEQ 74081 [operating],7596-27-0053,,-77.556705,38.776648
pec,Prince William County,KH DATA CAPITAL BUILDING 4 LLC C/O IRON MOUNTAIN GLOBAL REAL ESTATE,Iron Mountain,matched,KH DATA CAPITAL BUILDING 4 LLC C/O IRON MOUNTAIN GLOBAL REAL ESTATE,Iron Mountain,VA-1,Existing,165230,,NOVEC (co-op),unambiguous,,1994,yes (air permit),DEQ 74112 [operating],7596-47-5780,,-77.547069,38.778046
pec,Prince William County,KH DATA CAPITAL DEVELOPMENT LAND LLC C/O IRON MOUNTAIN GLOBAL REAL ESTATE,Iron Mountain,matched,KH DATA CAPITAL DEVELOPMENT LAND LLC C/O IRON MOUNTAIN GLOBAL REAL ESTATE,Iron Mountain,VA-3,Existing,597590,,NOVEC (co-op),unambiguous,,1959,yes (air permit),DEQ 74112 [operating],7596-57-4735,,-77.543934,38.776798
pec,Prince William County,COPT DC 19 LLC,COPT,matched_osm_differs,COPT DC 19 LLC,Amazon Web Services,IAD75,Existing,719742,,NOVEC (co-op),unambiguous,,2277,yes (air permit),DEQ 74115 [operating],7596-58-8732,,-77.542481,38.779421
pec,Prince William County,VA6B1 and VA6B2,Iron Mountain,matched,IRON MOUNTAIN DATA CENTERS,Iron Mountain,,Existing,230706,,NOVEC (co-op),unambiguous,,1479,,,7596-64-9220,,-77.538406,38.768038
pec,Prince William County,Iron Mountain Building 7,Iron Mountain,matched,IRON MOUNTAIN DATA CENTERS,Iron Mountain,,Proposed,304000,,NOVEC (co-op),unambiguous,,1958,yes (air permit),DEQ 74278 [operating],7596-66-8266,,-77.539796,38.775064
pec,Prince William County,AMAZON DATA SERVICES INC,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD59,Existing,127700,,NOVEC (co-op),unambiguous,,2428,yes (air permit),DEQ 73995 [operating],7597-42-1395,,-77.548336,38.792157
pec,Prince William County,AMAZON DATA SERVICES INC,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD52,Existing,123534,,NOVEC (co-op),unambiguous,,2457,yes (air permit),DEQ 73995 [operating],7597-42-1456,,-77.548368,38.791087
pec,Prince William County,AMAZON DATA SERVICES INC,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD14,Existing,115600,,NOVEC (co-op),unambiguous,,2530,yes (air permit),DEQ 73995 [operating],7597-42-2107,,-77.547988,38.789904
pec,Prince William County,Amazon Data Center,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,,,NOVEC (co-op),unambiguous,,2660,,,7597-54-1893.01,,-77.544773,38.797699
pec,Prince William County,Amazon Data Center,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,,,NOVEC (co-op),unambiguous,,2898,yes (air permit),DEQ 73741 [operating],7597-54-9420.01,,-77.542134,38.7956
pec,Prince William County,GI TC 7510 MASON KING CT LLC (Amazon),Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,Amazon IAD11,Existing,150000,,NOVEC (co-op),unambiguous,,3079,yes (air permit),DEQ 73741 [operating],7597-62-3841,,-77.541187,38.790344
pec,Prince William County,MANASSAS TECHNOLOGY PARTNERS LLC (Amazon),Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,Amazon IAD-7,Existing,109543,,NOVEC (co-op),unambiguous,,3299,yes (air permit),DEQ 73741 [operating],7597-72-1867,,-77.538294,38.791254
pec,Prince William County,Amazon Data Center,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,Amazon IAD-7,Proposed,,,NOVEC (co-op),unambiguous,,3460,yes (air permit),DEQ 73741 [operating],7597-72-7289,,-77.536183,38.792117
pec,Prince William County,Westview 66,Microsoft,matched,Microsoft Corporation,,,Proposed,1145989,,NOVEC (co-op),unambiguous,,3466,yes (air permit),DEQ 74237 [planned],7597-85-1215,,-77.535525,38.796251
pec,Prince William County,Alligned Data Centers (Balls Ford),PROPCO LLC,unresolved,PROPCO LLC,,,Proposed,1275141,,NOVEC (co-op),unambiguous,,4118,,,7597-95-8953,,-77.528024,38.799275
pec,Prince William County,Airport Gateway Commerce Center,CloudHQ,matched,CloudHQ,CloudHQ,MCC1,Proposed,369600,,Dominion (VEPCO),unambiguous,,1166,yes (air permit),DEQ 74107 [operating],7694-84-2446,,-77.498358,38.715845
pec,Prince William County,ABTEEN VENTURES LLC (CloudHQ),CloudHQ,matched,CloudHQ,CloudHQ,MCC1,Existing,394593,,Dominion (VEPCO),unambiguous,,1115,yes (air permit),DEQ 74107 [operating],7694-85-3066,,-77.499737,38.716855
pec,Prince William County,BOURZOU VENTURES LLC (CloudHQ),CloudHQ,matched,CloudHQ,CloudHQ,MCC2,Existing,347876,,Dominion (VEPCO),unambiguous,,576,yes (air permit),DEQ 74107 [operating],7694-87-3694,,-77.499231,38.72298
pec,Prince William County,MANUCHEHR VENTURES LLC,CloudHQ,matched,CloudHQ,CloudHQ,MCC3,Existing,139000,,Dominion (VEPCO),unambiguous,,1000,yes (air permit),DEQ 74107 [operating],7694-95-7303,,-77.494764,38.715086
pec,Prince William County,"UNICORN INTERESTS LLC, PCL C1",CloudHQ,matched,CloudHQ,,,Proposed,250144,,Dominion (VEPCO),unambiguous,,742,yes (air permit),DEQ 74107 [operating],7694-96-2732,,-77.496189,38.719286
pec,Prince William County,AIRPORT GATEWAY COMMERCE CENTER,CloudHQ,matched,CloudHQ,CloudHQ,MCC2,Proposed,,,Dominion (VEPCO),unambiguous,,529,yes (air permit),DEQ 74107 [operating],7694-97-2419,,-77.496428,38.721441
pec,Prince William County,Innovation On The Parkway PRA,"University Blvd, LLC",unresolved,"University Blvd, LLC",,,Proposed,576952,,NOVEC (co-op),unambiguous,,746,,,7695-09-7902,,-77.525605,38.753712
pec,Prince William County,SI NVA05 LLC,STACK Infrastructure,matched_osm_differs,STACK INFRASTRUCTURE,Amazon Web Services,IAD104,Existing,213320,,NOVEC (co-op),unambiguous,,516,yes (air permit),DEQ 74240 [operating],7695-17-9607,,-77.521548,38.748386
pec,Prince William County,SI NVA06 LLC,STACK Infrastructure,matched_osm_differs,STACK INFRASTRUCTURE,Amazon Web Services,IAD105,Existing,223757,,NOVEC (co-op),unambiguous,,388,yes (air permit),DEQ 74240 [operating],7695-26-4469,,-77.519887,38.747315
pec,Prince William County,SI NVA07 LLC,STACK Infrastructure,matched_osm_differs,STACK INFRASTRUCTURE,Amazon Web Services,IAD106,Existing,233757,,NOVEC (co-op),unambiguous,,306,yes (air permit),DEQ 74240 [operating],7695-26-7645,,-77.518758,38.746646
pec,Prince William County,SI NVA08 LLC,STACK Infrastructure,matched_osm_differs,STACK INFRASTRUCTURE,Amazon Web Services,,Existing,216067,,NOVEC (co-op),unambiguous,,233,yes (air permit),DEQ 74240 [operating],7695-36-1324,,-77.517477,38.746066
pec,Prince William County,DC-4,QTS,matched_osm_differs,QTS,Quality Technology Services,,Proposed,323526,,NOVEC (co-op),unambiguous,,580,yes (air permit),DEQ 74240 [operating],7695-38-4751,,-77.516501,38.752627
pec,Prince William County,QTS Manassas DC 5,QTS,matched_osm_differs,QTS,Quality Technology Services,,Existing,305510,,NOVEC (co-op),unambiguous,,807,yes (air permit),DEQ 74246 [operating],7695-39-0644,,-77.517579,38.75485
pec,Prince William County,QTS MANASSAS I DC6 LLC,QTS,matched_osm_differs,QTS,Quality Technology Services,,Proposed,269091,,NOVEC (co-op),unambiguous,,218,,,7695-47-4075,,-77.509897,38.754379
pec,Prince William County,QTS Manassas DC 2,QTS,matched_osm_differs,QTS,Quality Technology Services,,Existing,127000,,NOVEC (co-op),unambiguous,,338,,,7695-48-1668,,-77.513144,38.752436
pec,Prince William County,INNOVATION EXECUTIVE CENTER DC-3,QTS,matched_osm_differs,QTS,Quality Technology Services,,Proposed,174719,,NOVEC (co-op),unambiguous,,296,,,7695-48-5745,,-77.512284,38.752781
pec,Prince William County,Ashwood Addition,CloudHQ,matched,CloudHQ,,,Proposed,1644498,,Dominion (VEPCO),unambiguous,,845,yes (air permit),DEQ 74118 [planned],7695-50-2997,,-77.510258,38.731695
pec,Prince William County,Digital Second Manassas,Amazon Web Services,osm_tag,DIGITAL CARVER BRICKYARD LLC,Amazon Web Services,IAD101,Proposed,1759136,,Dominion (VEPCO),unambiguous,,151,yes (air permit),DEQ 74262 [operating],7695-53-7717,,-77.508288,38.737872
pec,Prince William County,QTS MANASSAS I DC3 LLC,QTS,matched_osm_differs,QTS MANASSAS I DC3 LLC,Quality Technology Services,,Existing,269091,,NOVEC (co-op),unambiguous,,184,,,7695-58-1491,,-77.510348,38.753265
pec,Prince William County,QTS MANASSAS I DC6 LLC,QTS,matched_osm_differs,QTS MANASSAS I DC3 LLC,Quality Technology Services,,Proposed,,,NOVEC (co-op),unambiguous,,179,,,7695-58-1491,,-77.512869,38.75038
pec,Prince William County,AMAZON DATA SERVICES INC,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD102,Existing,,,Dominion (VEPCO),unambiguous,,303,yes (air permit),DEQ 74129 [operating],7695-62-8723,,-77.504523,38.734944
pec,Prince William County,MANASSAS NCP LLC,Amazon Web Services,osm_tag,MANASSAS NCP LLC,Amazon Web Services,IAD131,Existing,409252,,NOVEC (co-op),unambiguous,,1233,yes (air permit),DEQ 74171 [operating],7696-21-7764,,-77.518692,38.760582
pec,Prince William County,Vulcan Data Center,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,1071000,,NOVEC (co-op),unambiguous,,1514,,,7696-34-7899,,-77.514348,38.771148
pec,Prince William County,ALEXANDRIA TECHNOLOGY CENTER,QTS,matched_osm_differs,QTS,Quality Technology Services,,Proposed,,,NOVEC (co-op),unambiguous,,631,yes (air permit),DEQ 74246 [operating],7696-40-1403,,-77.51377,38.756546
pec,Prince William County,Compton Property SUP,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,1062000,,NOVEC (co-op),unambiguous,,1430,,,7696-56-8064,,-77.51027,38.775802
pec,Prince William County,MCI COMMUNICATION SERVICES LLC VERIZON GLOBAL REAL ESTATE,Verizon,matched_osm_differs,MCI COMMUNICATION SERVICES LLC VERIZON GLOBAL REAL ESTATE,Equinix,DC14,Existing,227465,,NOVEC (co-op),unambiguous,,4098,,,7697-47-3772,,-77.512491,38.804858
pec,Prince William County,EQUINIX DC14,Equinix,matched,EQUINIX,Equinix,DC14,Existing,859040,,NOVEC (co-op),unambiguous,,3898,,,7697-47-7005,,-77.510795,38.803439
pec,Prince William County,MCC5,CloudHQ,matched,CloudHQ,,,Proposed,400000,,Dominion (VEPCO),unambiguous,,654,,,7794-06-4463,,-77.493086,38.719756
pec,Prince William County,Potomac Technology Park,Plaza Realty Management Inc,unresolved,Plaza Realty Management Inc,,,Proposed,1170320,,NOVEC (co-op),unambiguous,,6398,,,7991-04-7237,,-77.422469,38.630247
pec,Prince William County,Amazon Data Center,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,,,Dominion (VEPCO),unambiguous,,842,yes (air permit),DEQ 74353 [planned],,,-77.515924,38.733843
pec,Scott County,Scott County Regional Business & Technology Park,SCOTT COUNTY INDUSTRIAL DEV.,unresolved,SCOTT COUNTY INDUSTRIAL DEV.,,,Proposed,,,Powell Valley EC (co-op),unambiguous,,413,,,80A3-A-8,,-82.804589,36.715853
pec,Spotsylvania County,Carter's Store Tech Campus,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,2600000,,REC (co-op),unambiguous,,4568,,,36-A-46,,-77.454808,38.189512
pec,Spotsylvania County,Cosner Tech Campus,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,1900000,,REC (co-op),unambiguous,,2786,,,50-A-126,,-77.484228,38.209718
pec,Spotsylvania County,Hunter's Ridge,Hunters Ridge LLC,unresolved,Hunters Ridge LLC,,,Proposed,900000,,REC (co-op),unambiguous,,2153,yes (air permit),DEQ 74329 [planned],36-A-41D,,-77.475179,38.219468
pec,Spotsylvania County,Mattameade Tech Campus,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,,,REC (co-op),unambiguous,,8535,,,,,-77.504197,38.121683
pec,Spotsylvania County,PowerHouse95,PowerHouse,matched,PowerHouse Data Centers,,,Proposed,3500000,,REC (co-op),unambiguous,,2343,,,36-A-41D,,-77.480603,38.218119
pec,Spotsylvania County,Summit Crossing Tech Campus,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,2100000,,REC (co-op),unambiguous,,3566,,,51-A-33,,-77.440532,38.188471
pec,Stafford County,Old Potomac Church Data Center,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,510000,,Dominion (VEPCO),unambiguous,,7423,yes (air permit),DEQ 74309 [planned],39-71A,,-77.404247,38.411322
pec,Stafford County,Stafford Technology Campus,"Jon M. Peterson, Stafford Technology, LC",unresolved,"Jon M. Peterson, Stafford Technology, LC",,,Proposed,5500000,,Dominion (VEPCO),unambiguous,,7793,,,38-124,,-77.431617,38.385122
pec,Surry County,Green Energy Center,Green Energy Partners,unresolved,Green Energy Partners,,,Proposed,,,Prince George EC (co-op),unambiguous,,465,,,31-22,,-76.685073,37.152025
pec,Virginia Beach City,Telxius Cable Landing Station Virginia Beach,Telxius,unresolved,Telxius,,,Proposed,140000,,Dominion (VEPCO),unambiguous,,4546,,,24152291580000,,-76.007831,36.779261
pec,Virginia Beach City,Globalinx Virginia Beach,LANDING 888 LLC,unresolved,LANDING 888 LLC,,,Existing,9712,,Dominion (VEPCO),unambiguous,,4521,,,24152434460000,,-76.008943,36.783708
pec,Virginia Beach City,Telxius Cable Landing Station Virginia Beach,Telxius,unresolved,Telxius,,,Existing,10750,,Dominion (VEPCO),unambiguous,,4532,,,24152291580000,,-76.007135,36.777547
pec,Wise County,DP Facilities: Mineral Gap,DP FACILITIES INC SOUTH LLC,unresolved,DP FACILITIES INC SOUTH LLC,,,Existing,65000,,Old Dominion Power,unambiguous,,3567,yes (air permit),DEQ 11790 [operating],042710,,-82.527034,36.978066
pec,Scott County,Duffield Premier Data Center Site,ONEPARTNER LLC,unresolved,ONEPARTNER LLC,,,Existing,9200,,Powell Valley EC (co-op),unambiguous,,428,,,80A3-3-8,,-82.802504,36.712565
pec,Hanover County,Iron Horse Data Center Rezoning,"Harris and Douglass Properties, LLC",unresolved,"Harris and Douglass Properties, LLC",,,Proposed,3300000,,Dominion (VEPCO),unambiguous,,3061,,,7880-70-4924,,-77.450796,37.759017
pec,Loudoun County,MECP1 ASHBURN 1 LLC,Amazon Web Services,osm_tag,MECP1 ASHBURN 1 LLC,Amazon Web Services,IAD174,Existing,258716,,Dominion (VEPCO),unambiguous,,4280,yes (air permit),DEQ 74227 [operating],030455548000,,-77.427685,39.028486
pec,Loudoun County,MECP2 ASHBURN 2 LLC,Amazon Web Services,osm_tag,MECP2 ASHBURN 2 LLC,Amazon Web Services,IAD164,Existing,258716,,Dominion (VEPCO),unambiguous,,4087,yes (air permit),DEQ 74227 [operating],029151508000,,-77.429013,39.030412
pec,Loudoun County,MECP3 ASHBURN 3 LLC,Amazon Web Services,osm_tag,MECP3 ASHBURN 3 LLC,Amazon Web Services,IAD163,Existing,258716,,Dominion (VEPCO),unambiguous,,3887,yes (air permit),DEQ 74227 [operating],041108666000,,-77.429911,39.032348
pec,Fauquier County,OVHcloud Data Center Expansion,OVHcloud,unresolved,OVHcloud,,,Proposed,120000,,NOVEC (co-op),unambiguous,,647,,,7915-86-3249-000,,-77.674482,38.747437
pec,Fauquier County,Convergent Technology Park,Convergent VA LLC,unresolved,Convergent VA LLC,,,Proposed,1056000,,Dominion (VEPCO),unambiguous,,2731,,,6888-13-7752-000,,-77.806259,38.546985
pec,Fauquier County,Vint Hill Corners,Vint Hill Corners LLC,unresolved,Vint Hill Corners LLC,,,Proposed,360000,,NOVEC (co-op),unambiguous,,479,yes (air permit),DEQ 74127 [operating],7915-54-0780-000,,-77.68534,38.744585
pec,Appomattox County,Hercules,Avaio Digital Partners,unresolved,Avaio Digital Partners,,,Proposed,250000,300.0,CVEC (co-op),unambiguous,,541,yes (air permit),DEQ 21814 [planned],64A6 1 G,,-78.849419,37.374399
pec,Pittsylvania County,unnamed,"BOLES, BRENDA ET ALS EAST, SHARON ET ALS BOLES, DOUGLAS ET ALS KELLEY, OTEY HARRIS III ET ALS KELLEY, CHARLES ET ALS",unresolved,"BOLES, BRENDA ET ALS EAST, SHARON ET ALS BOLES, DOUGLAS ET ALS KELLEY, OTEY HARRIS III ET ALS KELLEY, CHARLES ET ALS",,,Proposed,2280801,,Southside EC (co-op),unambiguous,,852,,,2531-47-0247,,-79.351865,36.980349
pec,Greensville County,Mid-Atlantic Advanced Manufacturing Center,Arup Americas Inc,unresolved,Arup Americas Inc,,,Proposed,,,Mecklenburg EC (co-op),unambiguous,,3882,,,21-97E,,-77.514697,36.736737
pec,Henrico County,Azalea,BWS Enterprises,unresolved,BWS Enterprises,,,Proposed,456108,,Dominion (VEPCO),unambiguous,,16810,,,795-746-5940,,-77.423413,37.604716
pec,Loudoun County,Oaklawn,Keane Enterprises,unresolved,Keane Enterprises,,,Proposed,700000,,NOVEC (co-op),unambiguous,,475,,,2.33396106e+11,,-77.560566,39.091972
pec,Powhatan County,Province Group,Province Group,unresolved,Province Group,,,Proposed,1500000,,Dominion (VEPCO),unambiguous,,7863,,,043-61,,-77.732395,37.50839
pec,Wise County,DP Facilities: Mineral Gap,DP FACILITIES INC SOUTH LLC,unresolved,DP FACILITIES INC SOUTH LLC,,,Proposed,200000,45.0,Old Dominion Power,unambiguous,,3567,yes (air permit),DEQ 11790 [operating],10852,,-82.527034,36.978066
pec,Stafford County,Blaisdell Property Data Center,TC Blaisdell of Delaware,unresolved,TC Blaisdell of Delaware,,,Proposed,1480000,,Dominion (VEPCO),unambiguous,,7790,,,53 1M,,-77.487329,38.331717
pec,Stafford County,George Washington Village Data Center,Garrett Development Corporation,unresolved,Garrett Development Corporation,,,Proposed,7900000,,Dominion (VEPCO),unambiguous,,5271,,,38 70,,-77.446931,38.40892
pec,Stafford County,Accokeek Center,"A.I., INC",unresolved,"A.I., INC",,,Proposed,520000,,Dominion (VEPCO),unambiguous,,7099,,,38 96,,-77.426999,38.403712
pec,Stafford County,Austin Ridge Logisitics Center,NP AUSTIN RIDGE LLC,unresolved,NP AUSTIN RIDGE LLC,,,Proposed,1600000,,Dominion (VEPCO),unambiguous,,5989,,,38 68,,-77.435741,38.414502
pec,Stafford County,Enon Road Technologies,ENON RD LLC,unresolved,ENON RD LLC,,,Proposed,2000000,,Dominion (VEPCO),unambiguous,,6327,,,45 227,,-77.473578,38.36789
pec,Stafford County,Cranes Corner Data Center,GAM 403 MOUNTAIN LLC,unresolved,GAM 403 MOUNTAIN LLC,,,Proposed,900000,,Dominion (VEPCO),unambiguous,,7641,,,46 10,,-77.451436,38.371295
pec,Botetourt County,Greenfield,Google,matched,Google,,,Proposed,,,Appalachian Power,unambiguous,,4227,yes (air permit),DEQ 21819 [planned],88(26)3,,-79.912694,37.441695
pec,Prince William County,Wellington Road PRA,TPC WELLINGTON EAST LC,unresolved,TPC WELLINGTON EAST LC,,,Proposed,370175,,NOVEC (co-op),unambiguous,,1031,yes (air permit),DEQ 74291 [planned],7696-42-2354,,-77.513538,38.763477
pec,Prince William County,PARSONS BUSINESS PARK LLC,PARSONS BUSINESS PARK LLC,unresolved,PARSONS BUSINESS PARK LLC,,,Proposed,2628411,,NOVEC (co-op),unambiguous,,5708,,,7891-69-0322,,-77.441595,38.645597
pec,Prince William County,Mid-County Industrial Park,Amazon (AWS),matched,Amazon Data Services,,,Proposed,664715,,NOVEC (co-op),unambiguous,,5559,,,7991-45-0874,,-77.411529,38.63156
pec,Prince William County,Stoneview,8625 WELLINGTON ROAD LLC,unresolved,8625 WELLINGTON ROAD LLC,,,Proposed,149558,,NOVEC (co-op),unambiguous,,1584,,,7696-23-5325,,-77.519433,38.76551
