provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
131365,Trenton Telephone Co.,50,Fiber to the Premises,7792,8455,7792,8455
131366,"BHT Holdings, Inc.",10,Copper,6953,7097,6644,6782
131366,"BHT Holdings, Inc.",40,Cable,1356,1882,1356,1882
131366,"BHT Holdings, Inc.",50,Fiber to the Premises,15402,17745,14981,17269
131366,"BHT Holdings, Inc.",70,Unlicensed Fixed Wireless,1548,1642,1548,1642
131366,"BHT Holdings, Inc.",71,Licensed Fixed Wireless,12001,13313,12001,13313
131367,"Triangle Telephone Cooperative Assn., Inc.",10,Copper,8,8,8,8
131367,"Triangle Telephone Cooperative Assn., Inc.",50,Fiber to the Premises,20191,21838,20191,21838
131367,"Triangle Telephone Cooperative Assn., Inc.",71,Licensed Fixed Wireless,5246,6371,5246,6371
131368,"Tri-County Communications Cooperative, Inc.",40,Cable,7766,9526,7766,9526
131368,"Tri-County Communications Cooperative, Inc.",50,Fiber to the Premises,6759,7753,6759,7753
131378,"Future Fiber FinCo, LLC",10,Copper,27543,30646,27543,30646
131378,"Future Fiber FinCo, LLC",40,Cable,5993,7051,5993,7051
131378,"Future Fiber FinCo, LLC",50,Fiber to the Premises,534197,684064,534197,684064
131378,"Future Fiber FinCo, LLC",70,Unlicensed Fixed Wireless,3848,4305,3474,3910
131378,"Future Fiber FinCo, LLC",72,LBR Fixed Wireless,2720,4719,2643,4641
131379,"City of Muscatine, Iowa",50,Fiber to the Premises,10332,12232,1018,1965
131383,"Tularosa Basin Telephone Company, Inc.",10,Copper,402,435,402,435
131383,"Tularosa Basin Telephone Company, Inc.",50,Fiber to the Premises,8737,9563,8737,9563
131383,"Tularosa Basin Telephone Company, Inc.",70,Unlicensed Fixed Wireless,156,167,156,167
131383,"Tularosa Basin Telephone Company, Inc.",71,Licensed Fixed Wireless,6905,7819,6905,7819
131383,"Tularosa Basin Telephone Company, Inc.",72,LBR Fixed Wireless,2539,2745,2539,2745
131384,Twin Lakes Telephone Cooperative Corporation,50,Fiber to the Premises,67484,71590,69145,75360
131386,U.S. TelePacific Holdings Corp.,10,Copper,0,0,9260,65772
131387,"UBTA-UBET Communications, Inc.",10,Copper,9514,10442,9514,10442
131387,"UBTA-UBET Communications, Inc.",40,Cable,4450,4950,4450,4950
131387,"UBTA-UBET Communications, Inc.",50,Fiber to the Premises,16243,20587,16259,20608
131387,"UBTA-UBET Communications, Inc.",71,Licensed Fixed Wireless,24354,28886,0,0
131387,"UBTA-UBET Communications, Inc.",72,LBR Fixed Wireless,4045,4421,4045,4421
131388,Union River Telephone Company,50,Fiber to the Premises,3053,4209,3053,4209
131394,Evertek Enterprises,50,Fiber to the Premises,3154,3283,3154,3283
131394,Evertek Enterprises,70,Unlicensed Fixed Wireless,3359,3478,3359,3478
131394,Evertek Enterprises,71,Licensed Fixed Wireless,14276,14978,14276,14978
131394,Evertek Enterprises,72,LBR Fixed Wireless,30724,33737,30724,33737
131395,"United Telephone Association, Inc.",40,Cable,1820,1905,1820,1905
131395,"United Telephone Association, Inc.",50,Fiber to the Premises,5826,6251,5838,6265
131395,"United Telephone Association, Inc.",71,Licensed Fixed Wireless,57897,66961,57897,66961
131396,"MTE Holdings, LLC",10,Copper,18810,19362,944,2390
131396,"MTE Holdings, LLC",50,Fiber to the Premises,104350,114372,1286,3568
131396,"MTE Holdings, LLC",70,Unlicensed Fixed Wireless,37809,44562,3915,8468
131397,"UniTek, Inc.",10,Copper,1041,1281,1041,1281
131397,"UniTek, Inc.",50,Fiber to the Premises,5165,6109,5165,6109
131400,Unwired Ltd.,71,Licensed Fixed Wireless,756616,1474676,756616,1474676
131401,Upsala Cooperative Telephone Association,40,Cable,159,185,159,185
131401,Upsala Cooperative Telephone Association,50,Fiber to the Premises,3343,3412,3343,3412
131407,UTMA,50,Fiber to the Premises,11704,13358,11704,13358
131409,"Valley Telecommunications Cooperative Association, Inc.",50,Fiber to the Premises,12294,12751,12294,12751
131411,"Valley Telephone Cooperative, Inc. (AZ/NM)",10,Copper,8917,9483,8917,9483
131411,"Valley Telephone Cooperative, Inc. (AZ/NM)",50,Fiber to the Premises,15038,17013,15038,17013
131411,"Valley Telephone Cooperative, Inc. (AZ/NM)",70,Unlicensed Fixed Wireless,5220,5884,5220,5884
131412,"Valliant Telephone Company, Inc.",10,Copper,520,548,520,548
131412,"Valliant Telephone Company, Inc.",50,Fiber to the Premises,2499,2559,2499,2559
131412,"Valliant Telephone Company, Inc.",70,Unlicensed Fixed Wireless,8163,9099,8163,9099
131413,Uniti Group Inc.,10,Copper,1702534,2058232,1702534,2058232
131413,Uniti Group Inc.,40,Cable,87564,98506,87564,98506
131413,Uniti Group Inc.,50,Fiber to the Premises,1443622,1628245,1449937,1654657
131413,Uniti Group Inc.,70,Unlicensed Fixed Wireless,75692,80656,75692,80656
131413,Uniti Group Inc.,71,Licensed Fixed Wireless,18973,21210,18973,21210
131413,Uniti Group Inc.,72,LBR Fixed Wireless,28948,31051,28948,31051
131414,"Van Buren Telephone Co., Inc.",50,Fiber to the Premises,3412,3430,3412,3430
131415,Van Horne Cooperative Telephone Company,50,Fiber to the Premises,501,512,501,512
131416,"Varcomm Holdings, Inc.",10,Copper,1352,1361,1352,1361
131416,"Varcomm Holdings, Inc.",50,Fiber to the Premises,1030,1145,1030,1145
131416,"Varcomm Holdings, Inc.",71,Licensed Fixed Wireless,942,1117,942,1117
131416,"Varcomm Holdings, Inc.",72,LBR Fixed Wireless,20475,26043,20475,26043
131418,Vaughnsville Telephone Company,10,Copper,386,386,386,386
131418,Vaughnsville Telephone Company,70,Unlicensed Fixed Wireless,2597,2622,2597,2622
131418,Vaughnsville Telephone Company,72,LBR Fixed Wireless,2527,2535,2527,2535
131422,"Venture Communications Cooperative, Inc.",50,Fiber to the Premises,19846,21473,19846,21473
131423,Venus Telephone Corporation,50,Fiber to the Premises,1221,1366,212,226
131425,Verizon Communications Inc.,50,Fiber to the Premises,9364253,15238174,9364253,15238174
131425,Verizon Communications Inc.,71,Licensed Fixed Wireless,57585964,81550402,9071260,29400331
131426,"Vermont Telephone Company, Inc.",10,Copper,53,69,53,69
131426,"Vermont Telephone Company, Inc.",50,Fiber to the Premises,16134,19534,16180,19656
131427,"Vernon Telephone Cooperative, Inc.",50,Fiber to the Premises,14564,17644,14564,17644
131431,Viola Holding Company,50,Fiber to the Premises,1464,1497,1464,1497
131431,Viola Holding Company,70,Unlicensed Fixed Wireless,121,123,121,123
131441,Volcano Communications Company,10,Copper,5432,5965,511,524
131441,Volcano Communications Company,40,Cable,1483,1718,200,207
131441,Volcano Communications Company,50,Fiber to the Premises,4836,5650,280,390
131444,Wabash Mutual Telephone Company,10,Copper,134,134,134,134
131444,Wabash Mutual Telephone Company,50,Fiber to the Premises,11632,13656,11632,13656
131444,Wabash Mutual Telephone Company,70,Unlicensed Fixed Wireless,24337,26780,24337,26780
131444,Wabash Mutual Telephone Company,72,LBR Fixed Wireless,15753,17371,15753,17371
131445,"Wabash Telephone Cooperative, Inc.",50,Fiber to the Premises,34393,36680,34393,36680
131448,"Wamego Telephone Company, Inc.",50,Fiber to the Premises,19256,28033,19256,28033
131448,"Wamego Telephone Company, Inc.",70,Unlicensed Fixed Wireless,1834,2008,1834,2008
131451,Washington County Rural Telephone Cooperative,10,Copper,580,586,580,586
131451,Washington County Rural Telephone Cooperative,50,Fiber to the Premises,4473,4582,4473,4582
131453,Wave Wireless LLC,50,Fiber to the Premises,3325,3416,3325,3416
131453,Wave Wireless LLC,70,Unlicensed Fixed Wireless,13010,13629,13010,13629
131457,Webster-Calhoun Cooperative Telephone Association,50,Fiber to the Premises,8846,9183,8846,9183
131458,Wellman Cooperative Telephone Association,50,Fiber to the Premises,2242,2338,2242,2338
131459,"West Carolina Rural Telephone Cooperative, Inc.",50,Fiber to the Premises,102861,116187,102861,116187
131460,West Central Telephone Assn.,50,Fiber to the Premises,7271,7894,7271,7894
131461,West Iowa Telephone Company,50,Fiber to the Premises,7665,7991,7665,7991
131463,West Liberty Telephone Company,50,Fiber to the Premises,7747,9065,7747,9065
131463,West Liberty Telephone Company,70,Unlicensed Fixed Wireless,5122,5233,5122,5233
131463,West Liberty Telephone Company,72,LBR Fixed Wireless,26456,29035,26456,29035
131465,West River Telecommunications Cooperative,50,Fiber to the Premises,20029,21074,20029,21074
131466,West Texas Rural Telephone Cooperative Inc.,10,Copper,42,45,42,45
131466,West Texas Rural Telephone Cooperative Inc.,50,Fiber to the Premises,12480,13910,12480,13910
131467,"West Wisconsin Telcom Cooperative, Inc.",10,Copper,28,145,28,145
131467,"West Wisconsin Telcom Cooperative, Inc.",40,Cable,245,258,245,258
131467,"West Wisconsin Telcom Cooperative, Inc.",50,Fiber to the Premises,12158,14456,12158,14456
131469,"Westelcom Network, Inc.",50,Fiber to the Premises,4859,9002,1102,3034
131472,Western Iowa Telephone Association,50,Fiber to the Premises,5420,5727,5420,5727
131475,Wahkiakum West Inc.,50,Fiber to the Premises,2695,3189,397,507
131475,Wahkiakum West Inc.,70,Unlicensed Fixed Wireless,45,58,4,4
131476,"Wes-Tex Telephone Cooperative, Inc.",50,Fiber to the Premises,6393,7148,6393,7148
131476,"Wes-Tex Telephone Cooperative, Inc.",70,Unlicensed Fixed Wireless,20342,22576,20342,22576
131478,"Abound Ventures, Inc.",10,Copper,5886,6215,169,214
131478,"Abound Ventures, Inc.",50,Fiber to the Premises,7400,7970,445,719
131480,"WideOpenWest Finance, LLC",10,Copper,4671,4746,690,707
131480,"WideOpenWest Finance, LLC",40,Cable,1583018,2118280,97613,360506
131480,"WideOpenWest Finance, LLC",50,Fiber to the Premises,150143,193035,6246,28012
131481,Wiggins Telephone Association,50,Fiber to the Premises,3657,3762,3657,3762
131482,"Wikstrom Telephone Company, Inc.",10,Copper,279,283,279,283
131482,"Wikstrom Telephone Company, Inc.",50,Fiber to the Premises,11769,12594,11769,12594
131482,"Wikstrom Telephone Company, Inc.",70,Unlicensed Fixed Wireless,2804,3671,2804,3671
131485,"Dycom Holding, Inc.",50,Fiber to the Premises,12051,12762,12051,12762
131486,Wilkes Telephone Membership Corporation,10,Copper,14330,14613,14330,14613
131486,Wilkes Telephone Membership Corporation,40,Cable,1252,1282,1252,1282
131486,Wilkes Telephone Membership Corporation,50,Fiber to the Premises,59960,67807,59964,67811
131486,Wilkes Telephone Membership Corporation,70,Unlicensed Fixed Wireless,77012,91414,77012,91414
131486,Wilkes Telephone Membership Corporation,71,Licensed Fixed Wireless,104470,112941,104470,112941
131486,Wilkes Telephone Membership Corporation,72,LBR Fixed Wireless,1589,1681,1589,1681
131487,Willard Telephone Company,50,Fiber to the Premises,107,107,107,107
131492,WinDBreak Cable,40,Cable,3114,3258,3114,3258
131494,Winnebago Cooperative Telecom Association,50,Fiber to the Premises,19939,21465,19939,21465
131497,"Wired or Wireless, Inc.",50,Fiber to the Premises,5884,6472,5884,6472
131497,"Wired or Wireless, Inc.",70,Unlicensed Fixed Wireless,225856,300309,225856,300309
131505,"Woodhull Communications, Inc.",10,Copper,5,7,5,7
131505,"Woodhull Communications, Inc.",50,Fiber to the Premises,2729,2759,2729,2759
131506,Woodstock Telephone Company,50,Fiber to the Premises,6045,6384,6045,6384
131506,Woodstock Telephone Company,70,Unlicensed Fixed Wireless,9150,11025,9150,11025
131506,Woodstock Telephone Company,72,LBR Fixed Wireless,1780,1841,1780,1841
131507,Woolstock Mutual Telephone Association,50,Fiber to the Premises,324,348,324,348
131507,Woolstock Mutual Telephone Association,70,Unlicensed Fixed Wireless,3459,3748,3459,3748
131510,Wyoming Mutual Telephone Company,50,Fiber to the Premises,1043,1058,1043,1058
131512,"XIT Rural Telephone Cooperative, Inc.",50,Fiber to the Premises,8270,8902,8270,8902
131512,"XIT Rural Telephone Cooperative, Inc.",70,Unlicensed Fixed Wireless,17,17,17,17
131516,Yadkin Valley Telephone Membership Corporation,10,Copper,40870,43438,40870,43438
131516,Yadkin Valley Telephone Membership Corporation,50,Fiber to the Premises,53687,57812,53687,57812
131517,Granite State Communications,10,Copper,7,7,7,7
131517,Granite State Communications,50,Fiber to the Premises,9981,11002,9981,11002
131518,"Yelcot Holding Group, Inc.",10,Copper,7753,7972,7753,7972
131518,"Yelcot Holding Group, Inc.",40,Cable,4912,5095,4912,5095
131518,"Yelcot Holding Group, Inc.",50,Fiber to the Premises,12274,13668,12274,13668
131520,Yeoman Telephone Company,10,Copper,1320,1321,1320,1321
131520,Yeoman Telephone Company,50,Fiber to the Premises,693,693,693,693
131520,Yeoman Telephone Company,70,Unlicensed Fixed Wireless,2720,2807,2720,2807
131611,"Highland Telephone Cooperative, Inc. (KY & TN)",50,Fiber to the Premises,29889,31831,29889,31831
131612,Sharon Telephone Company (IA),50,Fiber to the Premises,3308,3883,3308,3883
131613,Sully Telephone Association,50,Fiber to the Premises,851,879,170,172
131613,Sully Telephone Association,71,Licensed Fixed Wireless,102,102,3,3
131900,"Cunningham Management, Inc.",40,Cable,7607,8342,7607,8342
131900,"Cunningham Management, Inc.",50,Fiber to the Premises,9368,10129,9392,10153
140001,"Access Cable Television, Inc.",40,Cable,2787,3265,2787,3265
140001,"Access Cable Television, Inc.",50,Fiber to the Premises,2787,3265,2787,3265
140012,Axiom Technologies,50,Fiber to the Premises,4862,5488,1115,1195
140018,Cable America Missouri LLC,40,Cable,1390,1441,0,0
140020,PUD No. 1 of Chelan County,50,Fiber to the Premises,30417,38282,30417,38282
140030,Fail Telecommunication Corporation,10,Copper,7588,8084,836,856
140030,Fail Telecommunication Corporation,50,Fiber to the Premises,13021,14741,1895,2469
140033,Filer Mutual Telephone Company,50,Fiber to the Premises,3127,3339,3127,3339
140033,Filer Mutual Telephone Company,71,Licensed Fixed Wireless,4,4,4,4
140033,Filer Mutual Telephone Company,72,LBR Fixed Wireless,1575,1612,1575,1612
140036,Fort Jennings Telephone Company,50,Fiber to the Premises,1298,1316,1217,1340
140043,"Hopi Telecommunications, Inc.",10,Copper,1790,1871,1790,1871
140043,"Hopi Telecommunications, Inc.",50,Fiber to the Premises,25,25,25,25
140043,"Hopi Telecommunications, Inc.",70,Unlicensed Fixed Wireless,639,654,639,654
140048,"JAB Wireless, Inc.",50,Fiber to the Premises,89596,100131,89596,100131
140048,"JAB Wireless, Inc.",70,Unlicensed Fixed Wireless,3402807,4269079,3402807,4269079
140048,"JAB Wireless, Inc.",72,LBR Fixed Wireless,691658,834240,691658,834240
140064,"Defiance Holdings, LLC",50,Fiber to the Premises,4525,5018,4525,5018
140064,"Defiance Holdings, LLC",70,Unlicensed Fixed Wireless,151883,168815,151883,168815
140064,"Defiance Holdings, LLC",71,Licensed Fixed Wireless,107816,117048,107816,117048
140064,"Defiance Holdings, LLC",72,LBR Fixed Wireless,29562,35336,29562,35336
140076,"Reasnor Telephone Company, LLC",10,Copper,34,34,7,7
140076,"Reasnor Telephone Company, LLC",50,Fiber to the Premises,261,261,36,36
140078,"Royell Communications, Inc.",50,Fiber to the Premises,5982,6799,5982,6799
140078,"Royell Communications, Inc.",70,Unlicensed Fixed Wireless,9190,11277,9190,11277
140078,"Royell Communications, Inc.",72,LBR Fixed Wireless,27274,30181,27274,30181
140084,SPITwSPOTS Inc.,70,Unlicensed Fixed Wireless,4008,5052,4008,5052
140084,SPITwSPOTS Inc.,72,LBR Fixed Wireless,54916,76258,54916,76258
140092,"Twin Valley Management, Inc.",10,Copper,4719,4790,4719,4790
140092,"Twin Valley Management, Inc.",40,Cable,4322,4443,4322,4443
140092,"Twin Valley Management, Inc.",50,Fiber to the Premises,28656,34158,28656,34158
140092,"Twin Valley Management, Inc.",70,Unlicensed Fixed Wireless,3156,3728,3156,3728
140092,"Twin Valley Management, Inc.",71,Licensed Fixed Wireless,12135,13588,12135,13588
140092,"Twin Valley Management, Inc.",72,LBR Fixed Wireless,19803,21720,19803,21720
140101,West River Cooperative Telephone Company,50,Fiber to the Premises,3969,4140,3969,4140
140106,"WTC Communications, Inc.",10,Copper,1742,2002,1742,2002
140106,"WTC Communications, Inc.",50,Fiber to the Premises,1969,2231,1969,2231
150119,Pattersonville Telephone Company (OH),10,Copper,208,208,6,6
150119,Pattersonville Telephone Company (OH),50,Fiber to the Premises,176,176,12,12
150120,Mutual Telephone Company (KS),50,Fiber to the Premises,5967,6979,5967,6979
150120,Mutual Telephone Company (KS),70,Unlicensed Fixed Wireless,547,549,547,549
150120,Mutual Telephone Company (KS),71,Licensed Fixed Wireless,1542,1582,1542,1582
150120,Mutual Telephone Company (KS),72,LBR Fixed Wireless,13709,15699,13709,15699
150225,Buckland Telephone Co.,50,Fiber to the Premises,807,832,250,251
150237,City of North Kansas,50,Fiber to the Premises,404,799,404,799
150245,"CresComm WiFi, LLC",50,Fiber to the Premises,20,22,20,22
150245,"CresComm WiFi, LLC",70,Unlicensed Fixed Wireless,5142,6454,5142,6454
150245,"CresComm WiFi, LLC",72,LBR Fixed Wireless,1038,1282,1038,1282
150249,"DC Access, LLC",70,Unlicensed Fixed Wireless,16880,40466,16880,40466
150250,DTC Holding Company,50,Fiber to the Premises,1754,1766,1754,1766
150250,DTC Holding Company,70,Unlicensed Fixed Wireless,15116,16457,15116,16457
150250,DTC Holding Company,72,LBR Fixed Wireless,4871,4959,4871,4959
150254,"DoveTel Communications, LLC",50,Fiber to the Premises,15196,16042,36212,46827
150258,Ellijay Telephone Company,10,Copper,5567,5826,5567,5826
150258,Ellijay Telephone Company,40,Cable,38407,42931,38406,42930
150258,Ellijay Telephone Company,50,Fiber to the Premises,19528,21745,19528,21745
150266,"Hanson Communications, Inc.",10,Copper,22145,25003,22144,25002
150266,"Hanson Communications, Inc.",40,Cable,15789,17258,15789,17258
