site_id,field,value,lat,lon,note,edited
site-42079cf9d6,city,Columbus,39.182544,-85.897349,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the data-centre building on Lot 3, Technology Park 3rd Replat (the 2425 Technology Blvd parcel); the OSM building footprint (way 567894040, ~3,880 m2) lies wholly inside the parcel. Was: The current dot (39.182544, -85.897349, PeeringDB's geocode of the street address) lands on the neighbouring vacant parcel 03-96-31-000-000.300-005 (Lot 2A, Technology Park 3rd Replat, 'Vacant Land', 13.53 ac, owner May Real Estate LLC), about 18 m west of the 2425 Technology Blvd lot line, 24 m from the building's west wall and 47 m WSW of the building",2026-09-19T00:00:00Z
site-e270ee9298,lat,26.389450,26.387989,-80.108267,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the roof of BRiC building 4680 (the wing of the former IBM/Breuer complex fronting Conference Way South, between the 4920 cafeteria block and the 4530 wing), the building whose Suite 150 is Equinix MI3. Was: The current dot (26.387989, -80.108267; the PeeringDB coordinate) lands east of Conference Way South in the landscaped strip and driveway just south of BRiC's new multi-storey parking garage, on no building. On the current Palm Beach County roll it falls in land-condo Unit 2A (PCN 06-42-47-12-15-000-0021, G&I X BRIC PARCEL LLC, 74.9",2026-09-19T00:00:00Z
site-e270ee9298,lon,-80.109350,26.387989,-80.108267,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the roof of BRiC building 4680 (the wing of the former IBM/Breuer complex fronting Conference Way South, between the 4920 cafeteria block and the 4530 wing), the building whose Suite 150 is Equinix MI3. Was: The current dot (26.387989, -80.108267; the PeeringDB coordinate) lands east of Conference Way South in the landscaped strip and driveway just south of BRiC's new multi-storey parking garage, on no building. On the current Palm Beach County roll it falls in land-condo Unit 2A (PCN 06-42-47-12-15-000-0021, G&I X BRIC PARCEL LLC, 74.9",2026-09-19T00:00:00Z
site-e270ee9298,geo_precision,exact,26.387989,-80.108267,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the roof of BRiC building 4680 (the wing of the former IBM/Breuer complex fronting Conference Way South, between the 4920 cafeteria block and the 4530 wing), the building whose Suite 150 is Equinix MI3. Was: The current dot (26.387989, -80.108267; the PeeringDB coordinate) lands east of Conference Way South in the landscaped strip and driveway just south of BRiC's new multi-storey parking garage, on no building. On the current Palm Beach County roll it falls in land-condo Unit 2A (PCN 06-42-47-12-15-000-0021, G&I X BRIC PARCEL LLC, 74.9",2026-09-19T00:00:00Z
site-e270ee9298,address,"4680 Conference Way South, Suite 150, Boca Raton, FL 33431",26.387989,-80.108267,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the roof of BRiC building 4680 (the wing of the former IBM/Breuer complex fronting Conference Way South, between the 4920 cafeteria block and the 4530 wing), the building whose Suite 150 is Equinix MI3. Was: The current dot (26.387989, -80.108267; the PeeringDB coordinate) lands east of Conference Way South in the landscaped strip and driveway just south of BRiC's new multi-storey parking garage, on no building. On the current Palm Beach County roll it falls in land-condo Unit 2A (PCN 06-42-47-12-15-000-0021, G&I X BRIC PARCEL LLC, 74.9",2026-09-19T00:00:00Z
site-e270ee9298,city,Boca Raton,26.387989,-80.108267,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the roof of BRiC building 4680 (the wing of the former IBM/Breuer complex fronting Conference Way South, between the 4920 cafeteria block and the 4530 wing), the building whose Suite 150 is Equinix MI3. Was: The current dot (26.387989, -80.108267; the PeeringDB coordinate) lands east of Conference Way South in the landscaped strip and driveway just south of BRiC's new multi-storey parking garage, on no building. On the current Palm Beach County roll it falls in land-condo Unit 2A (PCN 06-42-47-12-15-000-0021, G&I X BRIC PARCEL LLC, 74.9",2026-09-19T00:00:00Z
site-36cbb35213,lat,43.568160,43.567545,-116.207057,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single flat-roofed building (rooftop mechanical units) on Syringa Networks LLC's parcel R8184730300 at 3795 S Development Ave; the Ada County address point for 3795 S DEVELOPMENT AVE (landmark ""Syringa Networks"", STE 100) sits on the same building. Was: The current dot (PeeringDB's coordinate) lands on Ada County parcel S1027314800, situs 3870 S DEVELOPMENT AVE, owner HARTFORD SUE ANNE (private individual), 0.19 ac, zoning I-1, value $489,200 - the even-numbered side of S Development Ave, about 283 m east-south-east of the Syringa b",2026-09-19T00:00:00Z
site-36cbb35213,lon,-116.210470,43.567545,-116.207057,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single flat-roofed building (rooftop mechanical units) on Syringa Networks LLC's parcel R8184730300 at 3795 S Development Ave; the Ada County address point for 3795 S DEVELOPMENT AVE (landmark ""Syringa Networks"", STE 100) sits on the same building. Was: The current dot (PeeringDB's coordinate) lands on Ada County parcel S1027314800, situs 3870 S DEVELOPMENT AVE, owner HARTFORD SUE ANNE (private individual), 0.19 ac, zoning I-1, value $489,200 - the even-numbered side of S Development Ave, about 283 m east-south-east of the Syringa b",2026-09-19T00:00:00Z
site-36cbb35213,geo_precision,exact,43.567545,-116.207057,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single flat-roofed building (rooftop mechanical units) on Syringa Networks LLC's parcel R8184730300 at 3795 S Development Ave; the Ada County address point for 3795 S DEVELOPMENT AVE (landmark ""Syringa Networks"", STE 100) sits on the same building. Was: The current dot (PeeringDB's coordinate) lands on Ada County parcel S1027314800, situs 3870 S DEVELOPMENT AVE, owner HARTFORD SUE ANNE (private individual), 0.19 ac, zoning I-1, value $489,200 - the even-numbered side of S Development Ave, about 283 m east-south-east of the Syringa b",2026-09-19T00:00:00Z
site-36cbb35213,address,"3795 S Development Ave, Ste 100, Boise, ID 83705",43.567545,-116.207057,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single flat-roofed building (rooftop mechanical units) on Syringa Networks LLC's parcel R8184730300 at 3795 S Development Ave; the Ada County address point for 3795 S DEVELOPMENT AVE (landmark ""Syringa Networks"", STE 100) sits on the same building. Was: The current dot (PeeringDB's coordinate) lands on Ada County parcel S1027314800, situs 3870 S DEVELOPMENT AVE, owner HARTFORD SUE ANNE (private individual), 0.19 ac, zoning I-1, value $489,200 - the even-numbered side of S Development Ave, about 283 m east-south-east of the Syringa b",2026-09-19T00:00:00Z
site-36cbb35213,city,Boise,43.567545,-116.207057,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single flat-roofed building (rooftop mechanical units) on Syringa Networks LLC's parcel R8184730300 at 3795 S Development Ave; the Ada County address point for 3795 S DEVELOPMENT AVE (landmark ""Syringa Networks"", STE 100) sits on the same building. Was: The current dot (PeeringDB's coordinate) lands on Ada County parcel S1027314800, situs 3870 S DEVELOPMENT AVE, owner HARTFORD SUE ANNE (private individual), 0.19 ac, zoning I-1, value $489,200 - the even-numbered side of S Development Ave, about 283 m east-south-east of the Syringa b",2026-09-19T00:00:00Z
site-2a08cd1b49,lat,64.044280,64.034628,-145.731673,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the main Interior Hardware store building at 1706 Richardson Hwy (OSM way 479375916), east side of the Richardson Highway, ~1 km north of the Alaska/Richardson junction; HNIX rack space is in this Greenleaf-family hardware-store complex (which of its three buildings holds the racks is not published). Was: The current dot is on the Richardson Highway centreline itself (0.4 m from OSM trunk way 959829603) in downtown Delta Junction, opposite Buffalo Drive-In and Pizza Bella, ~280 m south of the Alaska Hwy junction / visitor centre; it is ",2026-09-19T00:00:00Z
site-2a08cd1b49,lon,-145.735870,64.034628,-145.731673,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the main Interior Hardware store building at 1706 Richardson Hwy (OSM way 479375916), east side of the Richardson Highway, ~1 km north of the Alaska/Richardson junction; HNIX rack space is in this Greenleaf-family hardware-store complex (which of its three buildings holds the racks is not published). Was: The current dot is on the Richardson Highway centreline itself (0.4 m from OSM trunk way 959829603) in downtown Delta Junction, opposite Buffalo Drive-In and Pizza Bella, ~280 m south of the Alaska Hwy junction / visitor centre; it is ",2026-09-19T00:00:00Z
site-2a08cd1b49,geo_precision,exact,64.034628,-145.731673,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the main Interior Hardware store building at 1706 Richardson Hwy (OSM way 479375916), east side of the Richardson Highway, ~1 km north of the Alaska/Richardson junction; HNIX rack space is in this Greenleaf-family hardware-store complex (which of its three buildings holds the racks is not published). Was: The current dot is on the Richardson Highway centreline itself (0.4 m from OSM trunk way 959829603) in downtown Delta Junction, opposite Buffalo Drive-In and Pizza Bella, ~280 m south of the Alaska Hwy junction / visitor centre; it is ",2026-09-19T00:00:00Z
site-2a08cd1b49,address,"1706 Richardson Hwy (Mile 267 Richardson Hwy), Delta Junction, AK 99737",64.034628,-145.731673,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the main Interior Hardware store building at 1706 Richardson Hwy (OSM way 479375916), east side of the Richardson Highway, ~1 km north of the Alaska/Richardson junction; HNIX rack space is in this Greenleaf-family hardware-store complex (which of its three buildings holds the racks is not published). Was: The current dot is on the Richardson Highway centreline itself (0.4 m from OSM trunk way 959829603) in downtown Delta Junction, opposite Buffalo Drive-In and Pizza Bella, ~280 m south of the Alaska Hwy junction / visitor centre; it is ",2026-09-19T00:00:00Z
site-2a08cd1b49,city,Delta Junction,64.034628,-145.731673,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the main Interior Hardware store building at 1706 Richardson Hwy (OSM way 479375916), east side of the Richardson Highway, ~1 km north of the Alaska/Richardson junction; HNIX rack space is in this Greenleaf-family hardware-store complex (which of its three buildings holds the racks is not published). Was: The current dot is on the Richardson Highway centreline itself (0.4 m from OSM trunk way 959829603) in downtown Delta Junction, opposite Buffalo Drive-In and Pizza Bella, ~280 m south of the Alaska Hwy junction / visitor centre; it is ",2026-09-19T00:00:00Z
site-3472cfcdf7,lat,47.945800,47.945477,-97.022654,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single telecom equipment shelter (fibre POP hut, roughly 10 x 15 m, with gravel equipment pad and driveway to 20th St NW) on the north side of 20th St NW, Lot 9 of the Auditor's Plat of Outlots 1-23, OSM building way 688751371. Was: The current dot (47.945477, -97.022654) sits on the 20th St NW roadway/right-of-way (OSM 20th St NW centreline runs at lat 47.94548 here), between the PVC Properties lot at 229 20th St NW (south side, north edge 47.945396) and Lot 9 (north side, south edge 47.945615); it is about 17 m south of the SW cor",2026-09-19T00:00:00Z
site-3472cfcdf7,lon,-97.022051,47.945477,-97.022654,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single telecom equipment shelter (fibre POP hut, roughly 10 x 15 m, with gravel equipment pad and driveway to 20th St NW) on the north side of 20th St NW, Lot 9 of the Auditor's Plat of Outlots 1-23, OSM building way 688751371. Was: The current dot (47.945477, -97.022654) sits on the 20th St NW roadway/right-of-way (OSM 20th St NW centreline runs at lat 47.94548 here), between the PVC Properties lot at 229 20th St NW (south side, north edge 47.945396) and Lot 9 (north side, south edge 47.945615); it is about 17 m south of the SW cor",2026-09-19T00:00:00Z
site-3472cfcdf7,geo_precision,exact,47.945477,-97.022654,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single telecom equipment shelter (fibre POP hut, roughly 10 x 15 m, with gravel equipment pad and driveway to 20th St NW) on the north side of 20th St NW, Lot 9 of the Auditor's Plat of Outlots 1-23, OSM building way 688751371. Was: The current dot (47.945477, -97.022654) sits on the 20th St NW roadway/right-of-way (OSM 20th St NW centreline runs at lat 47.94548 here), between the PVC Properties lot at 229 20th St NW (south side, north edge 47.945396) and Lot 9 (north side, south edge 47.945615); it is about 17 m south of the SW cor",2026-09-19T00:00:00Z
site-3472cfcdf7,address,"232 20th St NW, East Grand Forks, MN 56721",47.945477,-97.022654,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single telecom equipment shelter (fibre POP hut, roughly 10 x 15 m, with gravel equipment pad and driveway to 20th St NW) on the north side of 20th St NW, Lot 9 of the Auditor's Plat of Outlots 1-23, OSM building way 688751371. Was: The current dot (47.945477, -97.022654) sits on the 20th St NW roadway/right-of-way (OSM 20th St NW centreline runs at lat 47.94548 here), between the PVC Properties lot at 229 20th St NW (south side, north edge 47.945396) and Lot 9 (north side, south edge 47.945615); it is about 17 m south of the SW cor",2026-09-19T00:00:00Z
site-3472cfcdf7,city,East Grand Forks,47.945477,-97.022654,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single telecom equipment shelter (fibre POP hut, roughly 10 x 15 m, with gravel equipment pad and driveway to 20th St NW) on the north side of 20th St NW, Lot 9 of the Auditor's Plat of Outlots 1-23, OSM building way 688751371. Was: The current dot (47.945477, -97.022654) sits on the 20th St NW roadway/right-of-way (OSM 20th St NW centreline runs at lat 47.94548 here), between the PVC Properties lot at 229 20th St NW (south side, north edge 47.945396) and Lot 9 (north side, south edge 47.945615); it is about 17 m south of the SW cor",2026-09-19T00:00:00Z
